flight id:701
flight code:F-14B
origin:US
date:2011-06-01
from:beslan
to:gelendzhik
motor(s):2
mass aircraft:44040
mass fuel:44040
lift coef:1.3582186375634022
drag coef:0.017830377164784177

timestamp,longitude,latitude,altitude,roll,pitch,yaw,u,v,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893632.14,2.9927517,5.9662051,72.1456716,-1.0,-0.6,-1.0,965289.7618604,-22243.9639664,169.83955836109172,2552.2811940584766,2552.2811940584766,295.85395505496456,0.0749017120214196,3.4457516252585756,92.39999999999999,0.35024175186247464
1306893632.56,2.993025,5.9664128,72.6377976,-1.0,3.1,-1.0,965355.8051696,-22163.878662,176.08808618633014,2265.9617409190837,2265.9617409190837,296.3884539917106,0.07801838831890015,3.5384031431617076,89.5,0.35041889534453935
1306893632.98,2.9933041,5.9666249,72.96588159999999,-1.0,5.5,-1.0,965423.25924,-22082.1529376,179.59710807299996,2284.81756518248,2284.81756518248,296.6398331769406,0.07754582191052353,3.547163534180987,89.5,0.35059680435591295
1306893633.4,2.9935841,5.9668377,73.1955404,-1.0,7.0,-1.0,965490.9429692,-22000.1319376,180.20392995116512,2286.4480924994077,2286.4480924994077,298.90942090512357,0.07734026266533871,3.5436002978810768,89.5,0.3507752492378027
1306893633.82,2.9938739,5.9670578,73.3595824,-1.0,8.1,-1.0,965560.9560947999,-21915.2566068,186.184537802732,1980.4554510745784,1980.4554510745784,299.92743617923406,0.07455401782951215,3.6089108885774697,86.89999999999999,0.3507789237784851
1306893634.24,2.9941722,5.9672845,73.490816,-1.0,8.7,-1.0,965633.0361496,-21827.8878376,191.44141695634195,1835.7795097193325,1835.7795097193325,300.07205846460965,0.07333657863614215,3.477571529111548,87.3,0.35078282797796023
1306893634.66,2.9944706,5.9675112,73.490816,-1.0,9.2,-1.0,965705.1162044,-21740.48626,191.48288147527091,1623.0094687306414,1623.0094687306414,300.420326774327,0.07457259992973088,3.493630336428831,90.4,0.3507867321774352
1306893635.08,2.9947759,5.9677433,73.72047479999999,-1.0,9.6,-1.0,965778.9351043999,-21651.017753199998,195.86703185348262,1038.9605008997828,1038.9605008997828,302.5798913710329,0.07759633373959074,3.5083940609436817,90.5,0.3507911722474265
1306893635.5,2.9950907,5.9679824,74.3438344,-1.0,10.1,-1.0,965854.8865503999,-21558.826149200002,201.48380436239634,879.7845819746145,879.7845819746145,303.27655132097107,0.07428540182247637,3.618916100859527,90.0,0.3507970668231046
1306893635.92,2.9954074,5.968223,75.7217872,-1.0,10.5,-1.0,965931.4941643999,-21466.1096108,202.8248309069822,850.9146309896497,850.9146309896497,303.37028474304896,0.07414515474471531,3.6135117497184055,89.80000000000001,0.3508061766218797
1306893636.34,2.9957271,5.9684658,78.083992,-1.0,10.7,-1.0,966008.6923296,-21372.5072456,204.57017896043627,539.1447551589204,539.1447551589204,301.91792875050425,0.07356162833971168,3.591505815322566,89.5,0.35082003270236967
1306893636.76,2.9960585,5.9687173,81.6272992,-1.0,10.9,-1.0,966088.7448256001,-21275.5256152,211.79106685415604,449.77764293387736,449.77764293387736,300.7843551639949,0.07253466070459055,3.613433624736951,92.0,0.3508410082054317
1306893637.6,2.9967279,5.9692247,92.5524964,-1.0,11.2,-1.0,966250.5558543999,-21079.889126,213.82319244946734,503.94402860480835,503.94402860480835,302.54463148303535,0.07279169504314255,3.6785238280676023,92.0,0.3508867103051692
1306893638.44,2.9974243,5.9697512,109.2847804,-1.0,11.3,-1.0,966418.8957548,-20876.9035552,222.02526522347787,606.2875077639428,606.2875077639428,301.19642219705736,0.0746350524025788,3.615368934023795,90.8,0.35097091852914125
1306893641.38,3.0000472,5.9717093,215.84646360000002,-1.0,11.1,-1.0,967053.3117856,-20121.2932948,237.64179900002506,815.603339207216,815.603339207216,299.95956626700496,0.07531260597238072,3.574264034893448,91.19999999999999,0.3513033879079689
1306893642.22,3.0008572,5.9723026,260.00657,-1.0,11.0,-1.0,967249.5716343999,-19892.0938124,254.9712676088856,955.8183073658313,955.8183073658313,298.1797443694318,0.07344569984132676,3.5815687318797615,89.69999999999999,0.35173859132004237
1306893642.64,3.001267,5.9726003,283.8910852,-0.7,11.0,-1.0,967348.8170443999,-19777.0347536,257.1148130891775,1245.2857113432701,1245.2857113432701,296.35109638482186,0.07492591608099597,3.5771876579227304,89.69999999999999,0.35222952526579926
1306893643.06,3.0016884,5.9729049,309.383212,-0.8,10.9,-1.0,967450.9167852001,-19659.285406,263.7678009687645,1770.9705232509418,1770.9705232509418,295.31607379015855,0.07221544005696268,3.7022399163382143,89.60000000000001,0.3527794049683364
1306893643.48,3.0021198,5.9732149,336.25329159999995,-1.0,10.8,-1.0,967555.6083896,-19539.4035124,269.41876652072136,2091.050580819508,2091.050580819508,293.5584402493215,0.07236105526666847,3.679193502247034,92.60000000000002,0.35339052701558055
1306893643.9,3.0025531,5.9735246,363.4842636,-1.2,10.5,-1.0,967660.6936947999,-19419.5872356,269.84416110623675,2478.431549854238,2478.431549854238,295.24637255280703,0.0734824651282655,3.731456716232803,94.8,0.3540619727723609
1306893644.32,3.0029982,5.9738409,391.14174479999997,-1.4,10.2,42.8,967768.7645644,-19297.2119036,276.1829270704844,3162.5101762612726,3162.5101762612726,295.8315366571839,0.07362123971101311,3.7362132880551346,95.50000000000001,0.35479244083885253
1306893644.74,3.0034437,5.9741557,418.01182439999997,-1.6,9.9,42.8,967876.8026256001,-19175.3286976,275.346745766224,3635.1290019809367,3635.1290019809367,297.7850092670363,0.07194584003563144,3.6622896070777977,94.80000000000001,0.35557733803920255
1306893645.16,3.0039061,5.9744808,444.6522452,-1.9,9.5,42.8,967989.1713956001,-19049.4428668,284.6904202315114,4396.290851756977,4396.290851756977,297.2470774553149,0.07155744019231525,3.605160433445106,93.8,0.3563989040934457
1306893645.58,3.0043693,5.974805,469.7506712,-2.2,9.3,42.8,968101.6713992,-18923.88512,284.06306579211474,4992.802537184604,4992.802537184604,296.6140333535229,0.07077402258478005,3.602332097305981,92.5,0.3572399911450643
1306893646.0,3.0048515,5.9751411,493.99607879999996,-2.5,9.0,42.8,968218.8301956,-18793.635772,294.4813972374886,5768.206930164731,5768.206930164731,296.05261112325985,0.07369191138333314,3.635825373635546,95.30000000000001,0.3578890068930957
1306893646.42,3.0053325,5.9754752,516.1089404,-2.8,8.8,42.8,968335.7265248,-18664.1738256,292.8074129295868,5783.903592323863,5783.903592323863,296.06469818443225,0.07367892008749792,3.723635563300677,96.50000000000001,0.35848657907157344
1306893646.84,3.0058296,5.9758197,536.745424,-3.2,8.8,42.8,968456.4942452001,-18530.643637600002,301.576164424463,6099.897173766189,6099.897173766189,296.40754394044205,0.06993276367276736,3.6488065371736473,96.7,0.35907657250989367
1306893647.26,3.0063348,5.9761693,555.3805952,-3.6,8.8,42.8,968579.3288947999,-18395.1449456,305.82666074963214,5968.307494146425,5968.307494146425,295.18057415573696,0.06999464614056994,3.5645583964188248,97.30000000000001,0.3596505663856591
1306893647.68,3.00685,5.9765261,572.4737716000001,-4.0,8.7,42.4,968704.6241743999,-18256.890348,311.56267490745097,5771.897112228686,5771.897112228686,295.1824333221364,0.07296985994490802,3.5589420941001837,97.5,0.3602017474880214
1306893648.1,3.0073643,5.9768837,588.2218035999999,-4.3,8.9,42.3,968829.4929448,-18118.3076664,311.3159717142051,5771.118589189198,5771.118589189198,294.87836864547853,0.07284608663407136,3.5023674114913264,95.2,0.3607261350645743
1306893648.52,3.0079008,5.9772587,603.9698356,-4.5,9.2,42.2,968959.8079096,-17973.0320712,325.2679147810855,5950.281060292502,5950.281060292502,295.7058122801756,0.07123612124747741,3.516971972618537,96.10000000000001,0.36122273392721654
1306893648.94,3.0084252,5.9776273,619.1929332,-4.5,9.5,42.1,969087.2357352001,-17830.2827228,319.0462036782907,5680.390321244659,5680.390321244659,293.74312531289354,0.07356914972266076,3.573139636992531,94.6,0.36169215649939496
1306893649.36,3.0089755,5.9780164,635.4330912,-4.5,9.8,41.9,969220.7331148,-17679.6593584,335.23612418855873,6271.333362260231,6271.333362260231,291.4878943357734,0.07682203149791483,3.6331559890669105,95.2,0.3621373117924833
1306893649.78,3.0095246,5.978407,652.2966088,-4.5,10.0,41.8,969354.0008356001,-17528.511059599998,335.71501612066106,6416.591187218287,6416.591187218287,293.2177231985802,0.07781327226981362,3.6197492693524365,96.4,0.3625632522999199
1306893650.2,3.0100733,5.9787995,670.0131448,-4.5,10.2,41.6,969487.0060892,-17376.640976,336.4374519156348,6289.596303300232,6289.596303300232,292.62280045457277,0.07438913659605614,3.580651578909324,96.1,0.3629739587741107
1306893650.62,3.0106388,5.9792062,689.3372924,-4.8,12.6,41.7,969624.1780096,-17219.3903148,347.6580945542197,7553.6145117786655,7553.6145117786655,293.61510279011264,0.07536636275232471,3.540539418293333,95.1,0.3633781582491762
1306893656.92,3.0210295,5.9841123,1317.8806196,60.9,18.8,69.0,972200.8513204,-15264.5346092,363.1913992267379,7757.1529600783015,7757.1529600783015,293.50359043300364,0.07581432880216439,3.561195924165861,93.4,0.3652008069805849
1306893657.13,3.0214689,5.9842078,1342.5525364,60.9,18.8,70.1,972312.3998804,-15222.671090799999,400.12829573244437,8591.81709309995,8591.81709309995,295.12443421804966,0.07851605528426318,3.5262367771745664,89.9,0.367037541451276
1306893657.34,3.0219093,5.9842966,1367.0604112,61.0,18.7,71.3,972424.2765243999,-15183.235394000001,398.2404263147733,24828.209884339674,24828.209884339674,296.0193570847819,0.07526361815220532,3.5436611784458236,90.4,0.36889157688434693
1306893657.55,3.0223567,5.98438,1391.732328,61.1,18.7,72.4,972538.0560556,-15145.669775999999,402.03075226964904,48832.148104545675,48832.148104545675,296.3857070309417,0.07594326924469773,3.6009081315323037,89.60000000000001,0.3707664347146181
1306893657.76,3.0227981,5.9844555,1415.8793104,61.2,18.6,73.6,972650.5560592,-15111.056914,394.831262928998,73341.26815685429,73341.26815685429,295.38160973580085,0.07681066788030058,3.5413644988444886,89.30000000000001,0.3726608900951955
1306893657.97,3.0232656,5.9845285,1441.273012,61.2,18.5,74.7,972769.88021,-15076.936178,415.879304921877,95166.22165465051,95166.22165465051,297.0855321362918,0.0741378145508761,3.555355680684916,90.60000000000001,0.3745790768843469
1306893658.18,3.0237115,5.9845914,1465.2887608,61.3,18.5,76.0,972883.7909747999,-15046.8180668,394.8757416955215,95682.36394427311,95682.36394427311,298.7270765217313,0.07102171902415981,3.4533576033717472,90.50000000000001,0.3765154067181177
1306893658.39,3.0241901,5.984652,1490.9121212,61.3,18.4,77.1,973006.1991152001,-15017.028039599998,421.73296109693,66218.35946090633,66218.35946090633,296.37730828588,0.06722945535747823,3.442281398204359,92.10000000000002,0.37847217618443435
1306893658.6,3.0246553,5.984704,1515.6496548,61.3,18.3,78.3,973125.3264156,-14990.6172776,408.42349733829593,44425.82974564076,44425.82974564076,296.7947712941884,0.06696908065891445,3.522288544964014,91.3,0.38044532797796016
1306893658.81,3.0251242,5.9847498,1540.4528051999998,61.3,18.3,79.4,973245.60201,-14966.4046784,410.46246008890563,25333.28808910042,25333.28808910042,296.15737911731946,0.06583273887323543,3.5572007485535733,92.6,0.3824312641109436
1306893659.02,3.0255969,5.9847892,1565.2887640000001,61.4,18.2,80.6,973366.8946647999,-14944.4230504,412.19800623089543,29001.466544169554,29001.466544169554,296.67817551641997,0.06889056962005957,3.6390219127047163,91.4,0.3830085497627371
1306893659.23,3.0260845,5.984823,1590.8136992,61.4,18.1,81.7,973492.2883696,-14924.2786928,424.38318848946983,30079.518780315746,30079.518780315746,296.18046104004145,0.06677090654281184,3.7556949790674405,91.70000000000002,0.3835878257907336
1306893659.44,3.0265503,5.9848486,1615.0919152,61.4,18.1,82.9,973612.1374548,-14907.4479836,395.67494175208475,30314.8543330189,30314.8543330189,296.8289444178882,0.06899992972915467,3.7773589244608416,89.30000000000003,0.3841665659482139
1306893659.65,3.0270375,5.9848689,1640.3543832,61.4,18.0,84.0,973737.72801,-14892.224885999998,413.90203070791216,39295.50825358802,39295.50825358802,295.77595208341893,0.06825396293204149,3.827171633430344,90.30000000000001,0.3847466840584501
1306893659.86,3.0275232,5.9848823,1665.4856175999998,61.4,17.9,85.1,973863.0232896,-14879.528035199999,412.1451608992167,41195.778444466996,41195.778444466996,296.63961545091405,0.0700562006818854,3.818626409981468,91.00000000000001,0.3853290987566128
1306893660.07,3.0280257,5.9848893,1691.4042536,61.4,17.9,86.2,973992.81332,-14868.8981136,426.4430847498963,38480.316437082714,38480.316437082714,294.96184734746834,0.07178809870753057,3.792857947846569,92.30000000000001,0.3859127383016698
1306893660.28,3.0285215,5.9848893,1716.8963803999998,61.4,17.8,87.4,974121.0613556001,-14860.925672399999,420.82088591459365,41679.956048239845,41679.956048239845,295.02947827646835,0.07385489412812371,3.8295496858567772,92.70000000000002,0.38649982272861644
1306893660.49,3.0290126,5.9848826,1742.0932316,61.4,17.7,88.5,974248.3251392,-14855.446669599998,417.2375803554784,36352.010402612235,36352.010402612235,296.0132913594357,0.07569829961342042,3.8559911261325475,91.60000000000001,0.38708591196746156
1306893660.7,3.0295179,5.9848688,1767.9790592,61.4,17.7,89.7,974379.2306552001,-14852.329871599999,429.16497006999674,36485.725122827615,36485.725122827615,296.05969902365166,0.07622662919588186,3.8248895903748488,89.10000000000001,0.38767468055888754
1306893660.91,3.0300085,5.9848489,1793.1102936,61.4,17.6,90.7,974506.6912892,-14851.739320400002,417.7598057814155,37485.50205503004,37485.50205503004,297.6387977454342,0.07727031984547353,3.809540640098704,88.4,0.38826421467962247
1306893661.12,3.0305034,5.9848221,1818.40557,61.4,17.6,91.9,974635.2346004,-14853.510974,421.49572555449924,45963.194245866995,45963.194245866995,298.0708776737982,0.07694404317865758,3.716945034041262,89.7,0.3888548205413898
1306893661.33,3.0310167,5.9847875,1844.65229,61.4,17.5,93.0,974768.8304052001,-14857.8744912,438.5273069957525,51857.75535366822,51857.75535366822,299.10645646145286,0.076732382864549,3.6773469042807,89.70000000000002,0.3894471105676364
1306893661.54,3.0315171,5.9847468,1870.2756504,61.4,17.4,94.2,974899.14537,-14864.633021599999,428.17635465626984,54654.73256807199,54654.73256807199,298.09183469390894,0.07735329270376404,3.618738659881504,90.20000000000002,0.3900425392640494
1306893661.75,3.0320332,5.984698,1896.6864124,61.4,17.4,95.2,975033.7582352001,-14874.1146492,443.0180578287766,57822.032449561855,57822.032449561855,299.5114154222901,0.07605090539676079,3.5542486231831005,92.10000000000002,0.39064064731304327
1306893661.96,3.0325311,5.9846441,1922.1785392,61.4,17.3,96.4,975163.7779243999,-14885.7288228,428.556923074266,56587.73200206362,56587.73200206362,299.23878491942463,0.07469077941526886,3.5803954469463095,92.70000000000002,0.3912395974442769
1306893662.17,3.0330347,5.9845829,1948.0315584,61.4,17.3,97.4,975295.4052252001,-14899.93486,434.8454395292847,53091.62527379627,53091.62527379627,298.8891060119965,0.07261488173168049,3.6009075045808108,91.80000000000001,0.39183839446964874
1306893662.38,3.0335561,5.9845124,1974.8360211999998,61.4,17.2,98.6,975431.8881692,-14917.2248868,452.105375432215,56677.91091975927,56677.91091975927,299.8230098976235,0.07330135110976968,3.6896484418578086,89.50000000000001,0.3924402536122559
1306893662.59,3.0340585,5.9844376,2000.7218488,61.4,17.2,99.6,975563.51547,-14936.384992399999,437.16742226316774,57676.50211861667,57676.50211861667,300.64460943072504,0.07256740661897074,3.7536964184125816,90.00000000000001,0.39304372036641166
1306893662.8,3.0345613,5.984356,2026.7061016,61.4,17.1,100.8,975695.3724296,-14958.0713448,439.34359754086563,61310.557585926064,61310.557585926064,302.4489138781575,0.07499956944381538,3.783513225867143,92.90000000000002,0.39364741677936005
1306893663.01,3.0350763,5.9842653,2053.3793308,61.4,17.1,101.8,975830.7070796,-14982.808878400001,452.50677437447484,68043.12816770186,68043.12816770186,300.6578968272052,0.07684745171702184,3.7884766879791556,94.2,0.39425471118006
1306893663.22,3.0355962,5.9841665,2080.4134524,61.4,17.0,102.9,975967.3540656001,-15010.433551200002,458.7388850025393,66029.31792456552,66029.31792456552,299.93470082325655,0.07422473759662289,3.793967394708367,94.9,0.3948660628860967
1306893663.43,3.036106,5.9840625,2107.0538732,61.4,16.9,104.0,976101.57323,-15040.125153199999,452.4498990892054,64420.05311202652,64420.05311202652,299.6819836104338,0.07438300848028953,3.6986660707354497,96.2,0.395478333227304
1306893663.64,3.0366203,5.9839503,2134.022378,61.4,16.9,105.1,976237.2031556001,-15072.7367028,459.2871222865677,69484.74738773884,69484.74738773884,298.7893925119288,0.07455817104395886,3.6684959529977723,97.30000000000001,0.3960937422386776
1306893663.85,3.037117,5.9838351,2160.2034811999997,61.4,16.8,106.1,976368.2399052001,-15106.726205199999,445.8218571592217,62889.30021572446,62889.30021572446,299.2164441465254,0.07732784040240262,3.7316840309875214,97.80000000000001,0.39670861537953506
1306893664.06,3.0376226,5.9837106,2186.9751356,61.3,16.8,107.2,976501.83571,-15143.9309308,456.88118056412145,70843.3698551031,70843.3698551031,299.2726514498059,0.07857263799848038,3.8023519908630785,97.70000000000002,0.3973264740846969
1306893664.27,3.0381344,5.9835774,2214.2061076,61.3,16.7,108.2,976637.2687852001,-15184.252454399999,465.6995294551499,79100.14054889078,79100.14054889078,301.76522671373414,0.08193972331421855,3.741829328857818,95.2,0.39794754801295573
1306893664.48,3.0386377,5.983439,2241.1746124,61.3,16.7,109.4,976770.5693144,-15226.542482,461.0441353674357,78117.46896307149,78117.46896307149,299.9804170619254,0.08202617576745937,3.7103169210198867,98.7,0.3985690047058692
1306893664.69,3.0391445,5.9832924,2268.5040096000002,61.3,16.7,110.4,976904.9853292,-15271.818074,467.7619665739624,83671.1032490057,83671.1032490057,298.0842868533317,0.08397352934267435,3.6264587520612928,96.8,0.3991938297277414
1306893664.9,3.0396544,5.9831372,2296.1942992,61.3,16.7,111.5,977040.4184043999,-15320.1776556,474.4309756867291,84074.8545945241,84074.8545945241,296.5465616093558,0.08164120933133816,3.565987638760764,94.69999999999999,0.3998226355020197
1306893665.11,3.0401435,5.9829811,2322.9003368,61.3,16.6,112.5,977170.5037104,-15369.160596800002,458.6610189159385,77592.48519705156,77592.48519705156,297.040863925588,0.0784949928007154,3.5446383935811214,91.1,0.4004515178292289
1306893665.32,3.0406592,5.9828087,2351.3124112,61.3,16.6,113.6,977307.8068643999,-15423.688157600001,487.70511264820556,80325.92322895929,80325.92322895929,296.6242632388288,0.07956382791881943,3.537475471144456,88.49999999999999,0.4010836153795351
1306893665.53,3.041149,5.9826374,2378.5105748,61.3,16.5,114.6,977438.3186796,-15478.2157184,467.0705809856865,77734.53713072622,77734.53713072622,295.8048063212429,0.07927785045913505,3.6084281470947417,88.99999999999999,0.4017170143296663
1306893665.74,3.0416388,5.9824585,2405.9383972,61.3,16.5,115.6,977569.1257703999,-15535.4991848,471.68614584915156,79542.55345265855,79542.55345265855,295.4090633783755,0.07655869897261353,3.5724460352181526,87.3,0.4023514850208299
1306893665.95,3.0421263,5.982273,2433.4318364,61.3,16.5,116.6,977699.4407352001,-15595.2432812,473.65729461790437,87748.24547593108,87748.24547593108,292.848539160026,0.07464592073869243,3.493399404365538,84.4,0.4029890178292288
1306893666.16,3.0426227,5.9820761,2461.7126772,61.3,16.4,117.7,977832.3147552001,-15659.0228108,487.14966032985507,88965.32245794903,88965.32245794903,292.5209259623104,0.07152125906191814,3.458862834775527,84.5,0.4036300720724484
1306893666.37,3.0431069,5.9818762,2489.5670088,61.3,16.4,118.7,977962.1047856001,-15724.049059599998,479.9649266663034,87980.44340955846,87980.44340955846,289.9735066691058,0.07085940433582122,3.4477395435576392,87.5,0.40427258082135475
1306893666.58,3.0435835,5.9816716,2517.2572984,61.3,16.3,119.8,978090.0575456001,-15790.9453872,477.5226821260283,92872.35823139125,92872.35823139125,289.96470836369355,0.06984330647108497,3.401375636688958,87.3,0.40491677373474055
1306893666.79,3.0440661,5.9814564,2545.5709475999997,61.3,16.3,120.7,978219.7819592,-15861.581872399998,488.6536725527045,91810.53328547718,91810.53328547718,290.60953963023337,0.06894005954687711,3.4750870270413117,89.4,0.4055632632360529
1306893667.0,3.0445385,5.9812377,2573.5893211999996,61.3,16.2,121.8,978346.9145092,-15933.661927199999,483.64032826582894,88383.08830450561,88383.08830450561,292.16484203707023,0.07070009104560952,3.4690996850292968,91.10000000000001,0.4062105182666741
1306893667.21,3.0450299,5.9810016,2603.0840728,61.0,16.0,122.7,978479.36202,-16011.778727600002,509.00216472593667,94220.6894899199,94220.6894899199,293.86577079763765,0.0735309207394427,3.4241962980031158,91.9,0.40686428029642047
1306893667.42,3.0454909,5.9807722,2630.9712127999996,59.7,15.2,123.7,978603.8370896,-16087.959832399998,483.19995209231286,88306.25272209183,88306.25272209183,293.9924460438978,0.07367790540155345,3.505536537629618,92.69999999999999,0.4075168174792726
1306893667.63,3.0459513,5.9805363,2658.9895864,57.2,14.2,124.4,978728.3121592,-16166.503142000001,487.37908416948585,90764.6440940046,90764.6440940046,293.0964906314206,0.0731569664412395,3.5639229886371573,91.19999999999999,0.4081712684853968
1306893667.84,3.0464189,5.980291,2687.336044,53.5,13.2,125.0,978854.8213496,-16248.327291599999,498.78055244475036,92532.81973119488,92532.81973119488,295.6539780258888,0.07285945829195505,3.562570630533565,93.0,0.40882786297358575
1306893668.26,3.0473578,5.9797853,2743.60245,46.1,12.5,125.9,979109.1848747999,-16417.487402,505.3872633244485,92298.85708203289,92298.85708203289,298.1194068579033,0.0723770702965097,3.596740180816854,92.80000000000001,0.4095515943821597
1306893668.68,3.0482722,5.9792778,2797.6378848,40.1,12.5,126.8,979357.2819956001,-16587.6973812,497.5153885661612,91075.7116756115,91075.7116756115,299.23865698586167,0.07373243977257651,3.573836245379769,90.10000000000001,0.41033541984147726
1306893669.1,3.0492018,5.9787475,2852.526338,34.2,12.4,127.5,979609.8082504,-16765.945418400002,511.02477770313965,90899.56066702219,90899.56066702219,301.70147316933287,0.07165402636443265,3.6530455145316227,88.3,0.41118232491584294
1306893669.52,3.0501161,5.9782131,2906.9554736,28.0,12.3,128.2,979858.5615392,-16945.9651092,507.7404400371741,85509.91732290876,85509.91732290876,301.3077353890341,0.07105249539335753,3.6534849887749132,86.50000000000001,0.41209162062887883
1306893669.94,3.0510426,5.9776606,2962.7297535999996,22.5,12.3,128.7,980110.75971,-17132.349629599998,518.6600007061661,80782.82118004592,80782.82118004592,301.27086209080755,0.07049420029163801,3.5552588631085302,85.9,0.4130649911450643
1306893670.36,3.0519531,5.9771088,3018.4056084,17.8,12.3,129.1,980358.8896392001,-17318.73415,513.4884115385871,79248.873876251,79248.873876251,299.207845951192,0.07070144988042477,3.548449768390028,83.8,0.41410289578198467
1306893670.79,3.0528931,5.9765317,3076.8701772,13.4,12.3,129.5,980615.18886,-17513.845704800002,520.8075001650066,74443.37855754574,74443.37855754574,299.4288849919621,0.06826620379007795,3.55188355183946,86.0,0.41520839665687537
1306893671.21,3.0538114,5.9759623,3134.9082368,9.8,12.3,129.7,980865.6481856001,-17706.529437999998,523.3241661258049,74618.96777541285,74618.96777541285,299.9145583493208,0.06751647860137329,3.5421390365398344,85.5,0.41638424967524806
1306893671.63,3.0547325,5.9753892,3194.0289736,6.8,12.6,129.7,981117.0589547999,-17900.4926988,526.1045090441274,74952.14942569933,74952.14942569933,300.113657437336,0.06869837849202363,3.5336257095553028,86.5,0.41763267487209843
1306893672.05,3.0556374,5.9748268,3252.8872432,4.8,12.7,129.7,981363.9421647999,-18090.8470356,516.7869623353776,73707.84872144766,73707.84872144766,299.26081666340383,0.06918517522009317,3.6497449902065324,84.2,0.41895229429467057
1306893672.47,3.0565619,5.9742521,3313.6484,3.5,12.7,129.7,981616.1403356001,-18285.3352308,528.1004030462052,72344.48541944294,72344.48541944294,299.5064163324289,0.0695628314981454,3.66035504145178,84.10000000000001,0.4202824014687738
1306893672.89,3.0574642,5.973691,3373.52373,2.5,12.8,129.7,981862.4329943999,-18475.23025,515.9017562746316,70823.96106935723,70823.96106935723,299.858639652537,0.0689476959892904,3.731760320989327,86.20000000000002,0.4216261350645744
1306893673.31,3.058383,5.9731194,3434.9738632,1.8,12.8,129.7,982113.0891703999,-18668.701384800002,525.3785508135034,69611.23420822756,69611.23420822756,299.39643057347814,0.0697296227577952,3.713665245850885,86.90000000000002,0.4229851792465516
1306893673.73,3.0592686,5.972568,3494.6195344000002,1.3,12.8,129.7,982354.85427,-18855.315564,506.9290891208189,68596.64779608339,68596.64779608339,300.89115769779545,0.07070022875697411,3.6559906421261616,88.7,0.42435639534453934
1306893674.15,3.0601643,5.9720101,3555.282266,0.9,12.8,129.7,982599.27685,-19044.1607144,512.7725565306911,68031.0694954129,68031.0694954129,302.8327449454672,0.07240776738653303,3.640709564453736,86.50000000000001,0.42573901782922874
1306893674.57,3.0610742,5.971443,3617.2573336,0.7,12.8,129.7,982847.6036296,-19236.0898544,521.108774383998,68016.62159570491,68016.62159570491,305.3117838943334,0.06995026162192786,3.6455927319100225,86.60000000000001,0.4271363384766478
