flight id:801
flight code:F-15C
origin:US
date:2011-06-01
from:krymsk
to:gudauta
motor(s):2
mass aircraft:29498
mass fuel:29498
lift coef:1.408162940600709
drag coef:0.016385370250972982

timestamp,longitude,latitude,altitude,roll,pitch,yaw,u,v,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,heart_rate,oxygen_mask
1306893647.88,7.4639434,3.175018,735.6299448,4.9,9.6,261.7,2239030.3866096,-936144.7478043999,-1.0,386.92842808158696,63023.644809869766,63023.644809869766,296.53096701076913,0.08244692467083649,86.2,0.2766925283698574
1306893648.3,7.4630679,3.1748878,759.8753524,4.9,9.6,261.7,2238798.0703292,-936218.86198,-1.0,393.0902719449428,66625.54807901027,66625.54807901027,294.77356881997963,0.08204394880415138,86.4,0.2771600371187638
1306893648.72,7.4621758,3.1747573,785.9580304,4.9,9.6,262.0,2238561.42334,-936293.50109,-1.0,400.33981465671684,70062.34931744923,70062.34931744923,295.22079897414517,0.08074284748547267,89.80000000000001,0.27763527771368945
1306893649.14,7.4612787,3.1746271,813.7795536,4.4,12.6,261.8,2238323.3655895996,-936368.2386252001,-1.0,402.8750154718994,73448.08839876443,73448.08839876443,295.701761036779,0.08245294495962396,90.20000000000002,0.27812751305927125
1306893649.56,7.4603565,3.1744862,847.1785048,0.3,12.9,261.0,2238078.9430095996,-936447.6021447999,-1.0,415.94700706141197,76990.7462762481,76990.7462762481,296.35549387144033,0.0825216016479454,91.6,0.27865381445909626
1306893649.98,7.4594439,3.1743389,884.678506,-1.2,13.2,260.7,2237837.17791,-936529.0982104,-1.0,413.8198029946984,80480.10358541802,80480.10358541802,297.5276522009726,0.08068207611490226,90.69999999999999,0.27922704280555294
1306893650.4,7.4585214,3.1741877,925.853048,0.5,13.4,260.7,2237593.1818392,-936612.2675043999,-1.0,418.96376829488577,82247.03052857127,82247.03052857127,296.4170583923815,0.07874752296734543,90.99999999999999,0.27985623134448556
1306893650.82,7.4576106,3.1740387,968.9960940000001,0.5,13.6,260.7,2237352.0400992,-936694.1900792,-1.0,414.525600038611,83249.24369974871,83249.24369974871,295.8060285823898,0.08008823643391062,91.0,0.2805449780636457
1306893656.92,7.4435867,3.17335,1764.1732848000001,60.6,13.6,281.6,2233575.1698995996,-937370.6336704,-1.0,443.50344410134454,82594.31560155636,82594.31560155636,293.3400396677163,0.07901650006585355,94.10000000000001,0.28304550299802883
1306893657.13,7.4430612,3.1734144,1795.3084564,60.7,16.0,282.5,2233429.9927295996,-937363.05493,-1.0,486.450247057705,81468.26915137349,81468.26915137349,292.91221097754527,0.07743916929117688,91.80000000000001,0.2855702952115022
1306893657.34,7.4425393,3.1734851,1826.2795859999999,60.8,16.0,283.5,2233285.6357695996,-937353.1139848,-1.0,484.0574928550856,97544.82112668673,97544.82112668673,292.91632072820437,0.07509291721560787,93.3,0.28811514429286705
1306893657.55,7.4420136,3.173563,1857.5131827999999,60.8,15.9,284.3,2233139.83524,-937340.6139843999,-1.0,489.2925105378034,115759.09534618566,115759.09534618566,294.3447171034718,0.07494364783659653,92.9,0.2906762991485101
1306893657.76,7.4414992,3.1736459,1888.1562284,60.9,15.8,285.3,2232996.7249992,-937325.9486296,-1.0,480.89487470846143,138879.0782499658,138879.0782499658,294.4715753133139,0.07767218431213552,91.7,0.293248094861546
1306893657.97,7.4409589,3.17374,1920.4396940000001,60.9,15.8,286.2,2232846.3969104,-937308.0024347999,-1.0,505.7914985676752,161416.72087653397,161416.72087653397,294.6590391647488,0.07586162532618773,94.2,0.295830301773182
1306893658.18,7.4404478,3.1738357,1951.0171228,61.0,15.7,287.1,2232703.9100292,-937288.6126704,-1.0,480.3834612083319,177406.71140614568,177406.71140614568,294.8451124232118,0.07591690263921269,93.10000000000001,0.29840592513276204
1306893658.39,7.4399039,3.1739445,1983.6614808,61.0,15.7,288.0,2232551.74467,-937265.3515147999,-1.0,513.8156444349597,168701.56957619765,168701.56957619765,294.4041030726598,0.07556846796914166,94.90000000000002,0.3009702186585713
1306893658.6,7.4393802,3.1740564,2015.2231616,61.0,15.6,288.9,2232405.1239304002,-937240.4499392,-1.0,496.39179109297396,167850.5326107092,167850.5326107092,293.60215886372936,0.07487680530227314,94.9,0.3035120821756317
1306893658.81,7.4388574,3.1741749,2046.8176508,61.1,15.6,289.8,2232258.5359992,-937213.0549252001,-1.0,497.55967967424635,159778.00943009855,159778.00943009855,293.79650053072714,0.07192089015348467,92.79999999999998,0.30602699906102104
1306893659.02,7.4383366,3.1742999,2078.41214,61.1,15.6,290.7,2232112.11211,-937183.2320896,-1.0,498.3869801911604,145282.031119523,145282.031119523,296.08328236143495,0.07311786353385666,92.29999999999998,0.30676022303302447
1306893659.23,7.4378064,3.1744341,2110.728414,61.1,15.6,291.6,2231962.83389,-937150.3252643999,-1.0,509.63348515238533,145173.80973907094,145173.80973907094,294.80073234993745,0.07593131473299536,92.39999999999999,0.3074962029105398
1306893659.44,7.4373065,3.1745675,2141.3386511999997,61.1,15.6,292.5,2231821.75777,-937116.7950796,-1.0,483.39360692226114,144586.01688552147,144586.01688552147,296.5093630263997,0.07592419771937203,92.89999999999999,0.3082313407058155
1306893659.65,7.4367902,3.1747122,2173.0971824,61.1,15.6,293.4,2231675.76039,-937079.6887792,-1.0,501.9200722054095,131820.99535231307,131820.99535231307,295.34535610128444,0.07416856424994701,92.89999999999999,0.3089677033479852
1306893659.86,7.4362821,3.1748617,2204.4948212,61.1,15.6,294.3,2231531.8299392,-937040.5155496,-1.0,496.8526258681233,126110.21066488694,126110.21066488694,296.36598123118284,0.07310710405520532,94.1,0.3097058267075652
1306893660.07,7.4357631,3.1750218,2236.7782868,61.1,15.6,295.2,2231384.58584,-936997.8646296,-1.0,510.42395485302154,125951.93646437877,125951.93646437877,296.4752334336045,0.07290554168860601,91.60000000000001,0.31044395006714526
1306893660.28,7.4352576,3.1751851,2268.4055844,61.1,15.6,296.2,2231240.6553892,-936953.5732896,-1.0,501.2437239747037,118233.91262808083,118233.91262808083,295.88179692760184,0.0725540962356463,94.20000000000002,0.3111845231205136
1306893660.49,7.4347631,3.175352,2299.540756,61.1,15.6,297.0,2231099.7761195996,-936907.6415296,-1.0,493.1010609974987,122636.53728993193,122636.53728993193,296.52772956092025,0.07421766008405925,92.60000000000001,0.3119215747390613
1306893660.7,7.4342609,3.1755291,2331.364904,61.1,15.6,298.0,2230956.2393695996,-936858.3305044,-1.0,504.83559143044255,121809.40509227534,121809.40509227534,298.84909530093836,0.07629126575425421,91.20000000000002,0.31265923878105606
1306893660.91,7.4337794,3.175706,2362.1063748,61.1,15.6,298.9,2230818.4440896,-936808.2976944,-1.0,487.522759549208,120730.43441164886,120730.43441164886,299.60112090589126,0.07861539480330064,89.7,0.31339491244684775
1306893661.12,7.4332999,3.1758895,2392.9462708,61.1,15.6,299.8,2230680.84566,-936755.9026796,-1.0,489.4802414828564,112144.76569826927,112144.76569826927,297.4282281973184,0.07664234326717236,87.0,0.31412882539522924
1306893661.33,7.4328088,3.176085,2424.7704188000002,61.1,15.6,300.7,2230539.76954,-936699.4066147999,-1.0,505.0157763314944,105616.8584406752,105616.8584406752,297.8398908971368,0.0767333066353862,88.6,0.3148615900496475
1306893661.54,7.4323363,3.1762808,2455.6431232,61.1,15.6,301.7,2230403.61468,-936642.2871904,-1.0,490.51931322275374,100385.81793372665,100385.81793372665,295.2306108714744,0.07732906578701053,87.70000000000002,0.3155949671275127
1306893661.75,7.4318551,3.176488,2487.3360376,61.2,15.6,302.5,2230264.6054892,-936581.2963747999,-1.0,504.1047067804345,95511.95698015312,95511.95698015312,297.03131665583015,0.0791906607539041,90.10000000000002,0.3163281910995162
1306893661.96,7.4313968,3.1766931,2517.8150412,61.2,15.6,303.5,2230131.9283196,-936520.4039843999,-1.0,484.66194184313736,94226.74788619245,94226.74788619245,297.28656872294295,0.07981530146248954,87.60000000000001,0.317059271589455
1306893662.17,7.430939,3.1769055,2548.5565119999997,61.2,15.6,304.4,2229999.0542996,-936456.72288,-1.0,489.0160990606644,96599.38805231276,96599.38805231276,297.8027416034495,0.08151419426181898,87.3,0.3177867540916422
1306893662.38,7.4304712,3.1771308,2580.2494264,61.2,15.6,305.3,2229862.8994396,-936388.7438752,-1.0,504.869482759883,92764.55183812224,92764.55183812224,297.0927113502586,0.0817377639432382,87.49999999999999,0.31851438969969126
1306893662.59,7.4300259,3.1773531,2610.72843,61.2,15.6,306.2,2229733.1094092,-936321.0929543999,-1.0,485.4166839860475,90250.5199142113,90250.5199142113,297.46666224668337,0.08257955610269796,85.60000000000001,0.3192404942491225
1306893662.8,7.4295859,3.1775808,2641.1746252,61.2,15.6,307.2,2229604.5332895997,-936251.3751043999,-1.0,484.9243072151252,86402.5872750497,86402.5872750497,295.34762126716333,0.08182614258795909,85.7,0.31996338357545673
1306893663.01,7.4291406,3.1778195,2672.3426052,61.2,15.6,308.1,2229473.9230492,-936177.85148,-1.0,496.7672748592203,78676.47012090287,78676.47012090287,295.0340809419836,0.08329475963931683,89.4,0.3206872680898924
1306893663.22,7.4286969,3.1780659,2703.740244,61.2,15.6,309.1,2229343.5096592,-936101.3750996,-1.0,500.89329102508776,78267.65893045999,78267.65893045999,295.2537086862446,0.08231455975641228,89.70000000000002,0.3214124540041531
1306893663.43,7.428267,3.1783131,2734.5473316000002,61.2,15.6,309.9,2229216.9676604,-936024.1769343999,-1.0,490.96405617571844,78110.19796411057,78110.19796411057,294.906567411208,0.07931685880093037,89.80000000000001,0.32213526677755644
1306893663.64,7.4278388,3.1785681,2765.6168864,61.2,15.6,310.9,2229090.2616196,-935944.09163,-1.0,496.2787906783789,72428.49888996694,72428.49888996694,296.6777956665697,0.07915706809082272,88.2,0.3228585388685451
1306893663.85,7.4274302,3.1788198,2795.6365724,61.2,15.6,311.8,2228969.2642404004,-935864.7281104,-1.0,478.9366575044934,76909.09388606972,76909.09388606972,295.07600285823213,0.07890098573036025,85.7,0.3235779067600586
1306893664.06,7.4270193,3.1790815,2826.2140012,61.2,15.6,312.8,2228847.0529504004,-935781.69005,-1.0,488.852342381582,69900.80040390405,69900.80040390405,295.2672555761724,0.07881276344859592,87.9,0.3242975043103648
1306893664.27,7.4266085,3.1793522,2857.2179392,61.2,15.6,313.7,2228724.64481,-935695.3711496,-1.0,495.42829580947983,61956.69250999451,61956.69250999451,294.8314086746776,0.07965233265671823,90.70000000000002,0.32501771428411813
1306893664.48,7.4262094,3.1796242,2887.795368,61.2,15.6,314.7,2228605.3206592,-935608.2320392,-1.0,488.55469080644207,60816.429141829685,60816.429141829685,295.82527469216154,0.07695821653914486,89.2,0.32573532145822137
1306893664.69,7.4258126,3.1799038,2918.635264,61.2,15.6,315.5,2228486.3902092,-935518.2057896,-1.0,493.0461845605045,54554.34318036261,54554.34318036261,294.3177274739057,0.07693470373631721,91.6,0.3264537707145642
1306893664.9,7.4254183,3.1801913,2949.7376272,61.2,15.6,316.5,2228367.6566096,-935425.3252092,-1.0,498.1155241855079,51410.84203264077,51410.84203264077,294.1581118462741,0.07786595050575096,93.7,0.3271737510295249
1306893665.11,7.4250448,3.1804727,2979.6916964,61.2,15.6,317.4,2228254.8613304,-935333.9538152001,-1.0,479.45194392148744,54028.30885760606,54028.30885760606,293.4027239791905,0.07429104910010743,90.0,0.3278908988860429
1306893665.32,7.4246561,3.1807756,3011.3846108,61.2,15.6,318.4,2228137.1775995996,-935235.2333396,-1.0,507.2963644229524,50944.14231381917,50944.14231381917,293.2912137405486,0.07534861632509746,93.0,0.32860873571893867
1306893665.53,7.4242916,3.1810694,3041.6011472,61.2,15.6,319.3,2228026.2523992,-935139.0719192,-1.0,484.55490316202076,50923.716695348354,50923.716695348354,294.6413195536959,0.07769728589148513,92.3,0.3293251945990787
1306893665.74,7.4239318,3.1813692,3071.9817256,61.2,15.6,320.3,2227916.5411095996,-935040.6467192,-1.0,486.3794618255429,48947.193126922306,48947.193126922306,294.0099361524593,0.07666553031034158,94.8,0.33004004586767016
1306893665.95,7.4235785,3.1816735,3102.3294956,61.2,15.6,321.2,2227808.2733895998,-934940.2530152001,-1.0,487.04064857447725,41905.96082069182,41905.96082069182,294.5932506774253,0.07479817573300783,94.0,0.3307556626655704
1306893666.16,7.4232235,3.1819898,3133.4318588,61.2,15.6,322.1,2227699.1854596,-934835.6926443999,-1.0,498.37711158727234,39229.78608479125,39229.78608479125,294.1598230346768,0.07317279844804149,94.19999999999999,0.33147250431036485
1306893666.37,7.422882,3.1823046,3163.9108624,61.2,15.6,323.0,2227593.7720704,-934731.1978904,-1.0,489.3113773530019,37945.806320019685,37945.806320019685,295.8568040715106,0.07069876041897574,93.19999999999999,0.3321881211082651
1306893666.58,7.4225506,3.1826206,3194.1273988000003,61.2,15.6,324.0,2227491.04897,-934625.9157347999,-1.0,484.74789759267605,33719.585752434425,33719.585752434425,297.0502543628356,0.07190477109405707,94.60000000000001,0.3329028958239257
1306893666.79,7.4222198,3.182947,3224.901678,61.2,15.6,324.9,2227387.8993604,-934516.92623,-1.0,494.42212545108947,32612.102752379033,32612.102752379033,297.54248325591243,0.0711757194319063,94.60000000000001,0.3336175174337244
1306893667.0,7.4219007,3.1832728,3255.2166396000002,61.2,15.6,325.9,2227288.2602496,-934407.7398747999,-1.0,486.8261365021305,33144.66485756608,33144.66485756608,300.1942913028589,0.06797330871320646,94.4,0.33433030177318196
1306893667.21,7.4215739,3.1836186,3287.0079792,61.2,15.6,326.8,2227185.5371492,-934291.4669052,-1.0,510.97457822669895,30396.37406579352,30396.37406579352,300.44663963954906,0.07145345661631704,95.6,0.33504737307676896
1306893667.42,7.4212724,3.1839493,3317.0276652,61.2,15.6,327.8,2227090.1631304002,-934179.9183452001,-1.0,483.0101552843044,31150.487148966666,31150.487148966666,300.4669278945058,0.07173831484088485,93.9,0.33576054018088103
1306893667.63,7.4209765,3.1842853,3347.1785848,61.2,15.6,328.6,2226996.2654895997,-934066.3356643999,-1.0,484.8870561670774,30660.971453497306,30660.971453497306,300.5095171011674,0.07171802691862136,93.30000000000001,0.3364735541791313
1306893667.84,7.4206825,3.1846316,3377.8872472,61.2,15.6,329.6,2226902.5646992,-933948.9472092,-1.0,494.10844354285405,30621.728938305325,30621.728938305325,300.3188474857526,0.07482621826800799,90.90000000000002,0.33718733370669035
1306893668.26,7.4201135,3.1853401,3439.7638896000003,61.2,15.6,331.5,2226719.23136,-933707.6742356,-1.0,498.23569771838726,30671.861947005116,30671.861947005116,299.77489851406204,0.07667391268789119,91.10000000000001,0.3379746806008286
1306893668.68,7.4195886,3.1860456,3500.1313456,61.2,15.6,333.4,2226548.2339792,-933466.23722,-1.0,486.0758245505746,32288.731839357846,32288.731839357846,299.10357739314514,0.0760081871355254,88.90000000000002,0.33883031270931496
1306893669.1,7.4190852,3.1867777,3561.6142871999996,61.2,15.6,335.3,2226381.9281996,-933214.43275,-1.0,495.5752299606475,35150.73135796513,35150.73135796513,297.7176783947078,0.07788842173788493,87.30000000000001,0.3397582873374864
1306893669.52,7.4186208,3.1875116,3622.211402,61.2,15.6,337.1,2226226.0882996,-932960.7910096,-1.0,488.5491799255504,35873.84559349419,35873.84559349419,296.3283463024168,0.07761633231058757,87.70000000000002,0.3407571499796561
1306893669.94,7.4181826,3.1882674,3683.5959184,61.2,15.6,339.0,2226076.6132292,-932698.3238096,-1.0,495.4744522390693,38351.56210432433,38351.56210432433,298.0569112331797,0.07864627414638942,85.7,0.3418274365063403
1306893670.36,7.4177844,3.1890211,3743.9633744000002,61.2,15.6,340.9,2225937.9977392,-932435.4301004,-1.0,487.19132368910465,42884.17790446509,42884.17790446509,297.6365198268403,0.08176536144689672,85.80000000000001,0.34296784551771387
1306893670.79,7.4174073,3.1898102,3806.3321428000004,61.2,15.6,342.8,2225803.6801496,-932159.0193304,-1.0,491.853606430894,44686.11609755693,44686.11609755693,298.9344925325419,0.07847467108654986,87.60000000000002,0.34417960186067104
1306893671.21,7.4170725,3.1905918,3867.3885752,61.2,15.6,344.7,2225681.0423504002,-931884.05213,-1.0,493.1030313761577,50483.53040120119,50483.53040120119,300.71801969794376,0.07957722174392769,88.4,0.3454637772762441
1306893671.63,7.4167708,3.1913852,3928.7074748,61.2,15.6,346.6,2225567.0331604,-931603.8355856001,-1.0,495.2550821089274,56516.211161199804,56516.211161199804,299.71724698366376,0.0773729596764696,88.00000000000001,0.3468206779761567
1306893672.05,7.4165083,3.1921726,3989.0093139999994,61.2,15.6,348.4,2225463.6867004,-931324.5704847999,-1.0,487.1565908811605,60926.765781060094,60926.765781060094,298.89591545181406,0.07463204928877815,88.60000000000001,0.3482466294197262
1306893672.47,7.416275,3.1929853,4050.7219144,61.2,15.6,350.3,2225367.52528,-931035.13478,-1.0,498.8711642234482,66102.07076447831,66102.07076447831,300.3829998357206,0.07382805328905097,89.2,0.34967219809864125
1306893672.89,7.4160818,3.1937862,4111.1549872,61.2,15.6,352.2,2225282.6499492,-930748.8814899999,-1.0,488.0356975385813,70582.62768550024,70582.62768550024,301.38939428363113,0.0749615692826546,91.30000000000001,0.3510979198834182
1306893673.31,7.4159205,3.1946089,4172.867587600001,61.2,15.6,354.2,2225205.3205504003,-930453.7043152001,-1.0,498.6980415046516,76000.58101256678,76000.58101256678,301.64474514839503,0.07309272859732265,92.10000000000001,0.35252417753871124
1306893673.73,7.4157993,3.195408,4232.5460672,61.2,15.6,356.0,2225140.1302596,-930165.9090304,-1.0,481.849832680559,81015.42467483977,81015.42467483977,300.90793101383264,0.07297272022555784,88.9,0.35394829171193964
1306893674.15,7.4157117,3.1962213,4293.0775652,61.2,15.7,357.9,2225083.1092604003,-929871.8801496,-1.0,488.97849999598634,86350.06918591152,86350.06918591152,298.7478548854998,0.07174238604374616,88.1,0.35537041550896503
1306893674.57,7.415659,3.1970518,4354.7573572,61.2,15.7,359.8,2225035.1433796,-929570.5349956001,-1.0,498.1233829786929,91703.64094375052,91703.64094375052,298.7540148758119,0.06967865829064616,88.30000000000001,0.3567956014232257
1306893674.99,7.4156434,3.1978772,4416.01064,61.2,15.7,1.7,2224997.4137195996,-929270.04286,-1.0,494.17342614858245,95215.91702186514,95215.91702186514,297.16636860194444,0.06997257971947282,85.4,0.3582181845378363
1306893675.41,7.4156638,3.1986905,4476.378096,61.2,15.7,3.5,2224969.9202804,-928972.7331392,-1.0,486.9248505472589,98899.91000037812,98899.91000037812,295.5642977348599,0.06839402387764033,85.30000000000001,0.3596391600408985
1306893675.83,7.4157202,3.1995065,4537.040827600001,61.2,15.7,5.4,2224952.1053192,-928673.3564892,-1.0,488.97704695436494,102262.62570418086,102262.62570418086,296.01795430337586,0.068175425165423,87.2,0.36105860448534294
1306893676.25,7.4158115,3.2003126,4597.113008,61.2,15.7,7.3,2224944.1000695997,-928376.6373196,-1.0,483.74119803974946,104953.5318898765,104953.5318898765,297.1930838912643,0.06777713355509796,87.5,0.36247751305927123
1306893676.67,7.4159421,3.2011388,4658.9240336,61.2,15.7,9.2,2224945.93734,-928071.3223492,-1.0,497.6748149799517,108612.63827302656,108612.63827302656,296.4614517958018,0.06676869949616045,88.1,0.3638966512919921
1306893677.09,7.4161054,3.2019417,4719.2586812,61.2,15.7,11.1,2224957.6171304,-927773.5861192,-1.0,485.3647403852959,111890.28467398699,111890.28467398699,295.380970362219,0.06564812285703246,85.2,0.3653155598659204
1306893677.51,7.416306,3.2027473,4780.1510716,61.2,15.7,13.0,2224979.1722492,-927473.6845347999,-1.0,489.73538687593134,113612.37815897669,113612.37815897669,294.3761805952659,0.06903323112964826,83.69999999999999,0.36673255461657656
1306893677.93,7.4165387,3.2035356,4840.1904435999995,61.2,15.7,14.9,2225010.3402292,-927179.1307196,-1.0,482.2222505783339,115760.9704799998,115760.9704799998,294.6833141149315,0.06905771821370879,85.6,0.3681503914494725
1306893678.35,7.4168113,3.2043323,4901.4109180000005,61.2,15.7,16.8,2225051.74443,-926880.2461956001,-1.0,491.31747221874684,117144.33003448525,117144.33003448525,294.4190853971654,0.06714656339210646,88.00000000000001,0.36956983589391684
