flight id:401
flight code:Su-27
origin:RU
date:2011-06-01
from:soganlug
to:vaziani
motor(s):2
mass aircraft:17500.032952
mass fuel:17500.032952
lift coef:1.3276531002791723
drag coef:0.012475794761808172

timestamp,longitude,latitude,altitude,roll,pitch,yaw,v,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893692.37,3.0089061,5.5708576,38.16,-1.0,11.0,223.6,-50618.8,-1.0,84.85203360985773,4137597.4284555465,4137597.4284555465,26.543116688495243,7.19350734513433,25993.051562878456,96.70000000000002,28.890231195634193
1306893692.79,3.0085725,5.570604,41.6,0.1,11.0,223.6,-50648.61,-1.0,89.2677572162984,4158270.7289854283,4158270.7289854283,26.91540682653381,7.415400508320973,26359.13220528308,93.9,28.903291125642944
1306893693.21,3.0082262,5.5703401,45.51,0.1,10.9,223.6,-50679.62,-1.0,92.96924627280248,4642010.724588753,4642010.724588753,25.29418753912576,7.588442517445008,25942.559800555664,95.8,28.919321309369977
1306893694.89,3.0067598,5.5692131,65.61,0.1,10.8,223.6,-50811.98,-1.0,99.32395481385144,5340355.733268614,5340355.733268614,24.354302377679527,7.551083332869494,25733.275388046968,93.2,28.95071566632536
1306893695.31,3.0063742,5.5689139,71.76,0.4,10.8,223.6,-50847.09,-1.0,105.4683606611768,6114403.337765303,6114403.337765303,24.264569804272966,7.362703698099357,25722.410608296675,92.5,28.986818028530088
1306893695.73,3.0059829,5.5686087,78.31,0.5,10.8,223.7,-50882.9,-1.0,107.42963596627743,7541140.588265757,7541140.588265757,25.43238236065821,7.168900602288064,26015.989483759688,91.60000000000001,29.027911641828425
1306893696.15,3.0055754,5.5682895,85.43,0.5,10.6,223.7,-50920.35,-1.0,112.42236494189096,9000394.836951746,9000394.836951746,24.41154450956113,7.352612234873451,26179.776568692407,93.4,29.07435630499553
1306893696.57,3.0051711,5.5679712,92.76,0.5,10.6,223.7,-50957.68,-1.0,111.92240213447614,10315309.276801892,10315309.276801892,24.424379688068917,7.52220823697435,25675.549415965208,90.0,29.1261520180314
1306893696.99,3.0047575,5.5676441,100.44,0.9,10.0,223.7,-50996.03,-1.0,114.89248766577046,11343594.962835325,11343594.962835325,24.202083716977334,7.477205431794107,24920.206121626674,89.7,29.183314091522217
1306893697.41,3.0043254,5.5673007,107.48,1.1,8.6,223.7,-51036.29,-1.0,120.17404379338244,11976692.61749834,11976692.61749834,22.163541917821306,7.749306524784015,24474.556823670937,88.7,29.24507699615913
1306893697.83,3.0038848,5.566949,113.36,1.3,7.9,223.7,-51077.51,-1.0,122.53725202308212,12554221.48855958,12554221.48855958,24.7950433563315,7.675311185484233,23972.616612866917,85.69999999999999,29.30264480018363
1306893698.25,3.0034346,5.5665889,118.31,1.5,7.9,223.7,-51119.71,-1.0,125.12386300553084,13092127.24548664,13092127.24548664,23.81566719421123,7.5883151338672565,23614.72355612556,89.19999999999999,29.36136855346447
1306893698.67,3.0029786,5.5662234,122.6,1.8,8.0,223.7,-51162.54,-1.0,126.80511440415023,13835096.288635451,13835096.288635451,22.762942326688815,7.514954138985868,23324.46596102846,86.8,29.420383207882665
1306893699.09,3.002506,5.5658421,126.68,2.1,8.4,223.9,-51207.2,-1.0,131.96819222674407,14719681.818801057,14719681.818801057,24.02505651393362,7.547230653484771,22915.54854423755,89.50000000000001,29.467134082773306
1306893699.51,3.0020206,5.5654474,130.83,2.4,8.9,223.9,-51253.42,-1.0,136.25484167446413,15962843.680606175,15962843.680606175,23.145504023840235,7.497644576611996,23392.794183024307,87.00000000000001,29.51235389904627
1306893699.93,3.0015364,5.5650529,135.18,2.7,9.5,223.9,-51299.6,-1.0,136.03920068056593,17046258.438316207,17046258.438316207,22.876831231522957,7.568409197741019,22657.29023045671,87.20000000000002,29.5558895508398
1306893700.35,3.001032,5.5646426,140.11,3.0,9.9,223.9,-51347.64,-1.0,141.81992703293255,17970635.967600793,17970635.967600793,23.014894773356943,7.50503250472901,22992.21313605969,86.0,29.597748693446967
1306893700.77,3.0005144,5.5642222,145.66,3.3,10.3,223.9,-51396.86,-1.0,145.61454971265687,19103371.406736128,19103371.406736128,25.093353835053517,7.463339147099314,22719.79933508445,86.59999999999998,29.638245193884423
1306893701.19,2.9999912,5.5637977,151.79,3.5,10.5,224.4,-51446.56,-1.0,147.24081644692006,20218009.942273587,20218009.942273587,24.298643531858314,7.286922289509871,22738.475521581262,88.3,29.677555123893168
1306893701.61,2.9994595,5.5633679,158.49,3.7,10.5,224.5,-51496.9,-1.0,149.48042888512535,20931031.76009981,20931031.76009981,25.349144291601807,7.118248891639232,23148.169568777917,88.19999999999999,29.71660477393691
1306893702.03,2.9989098,5.5629259,165.81,3.9,10.5,224.5,-51548.68,-1.0,154.32775647414275,21728581.485456035,21728581.485456035,23.48836599348743,7.272345164060442,23908.554367485078,91.5,29.75675678618538
1306893702.45,2.9983589,5.5624853,173.44,3.9,10.4,224.5,-51600.31,-1.0,154.23918566961157,22857862.807650987,22857862.807650987,23.590957480079496,7.376974895268931,24685.6812368937,89.80000000000001,29.79896041698153
1306893702.87,2.9977883,5.5620312,181.53,3.9,10.3,224.9,-51653.54,-1.0,159.58387551210734,22786404.439396597,22786404.439396597,25.81325332945869,7.2570197493764335,24747.74242944099,90.5,29.844073059151256
1306893703.29,2.9972141,5.5615764,189.79,3.9,10.2,225.0,-51706.85,-1.0,160.1514149472045,23479558.92057568,23479558.92057568,26.86568999755098,7.492884775579619,25195.069407873147,88.8,29.892385613831923
1306893703.71,2.9966183,5.5611068,198.43,4.3,10.2,225.1,-51761.93,-1.0,165.89250728867094,24335311.266532198,24335311.266532198,25.118284156463737,7.59297140092293,24755.246185977892,88.8,29.944135395109267
1306893704.13,2.9960081,5.5606276,207.52,6.8,12.7,225.2,-51818.13,-1.0,169.7492017478251,25075129.15051021,25075129.15051021,25.646678802849767,7.531235598553147,25484.362366719677,90.00000000000001,29.999513785310487
1306893704.55,2.9953952,5.560151,217.6,16.1,11.6,225.6,-51874.05,-1.0,169.8247558896213,26643197.583166976,26643197.583166976,26.045701297120516,7.588835676813851,24889.868872071387,88.90000000000002,30.058834651452223
1306893704.97,2.9947636,5.5596677,228.29,21.1,11.4,226.1,-51930.81,-1.0,173.78480343962786,27942403.669053175,27942403.669053175,26.722187590222184,7.517457863623424,25073.33484586956,88.89999999999999,30.12209033824137
1306893705.39,2.994119,5.5591841,239.21,25.1,11.4,226.7,-51987.68,-1.0,175.61537870299082,29208202.55143048,29208202.55143048,29.443244783701196,7.87703585275964,25653.77771831222,88.49999999999999,30.18901291041985
1306893705.81,2.9934494,5.5586929,250.48,28.7,11.4,227.4,-52045.5,-1.0,180.43493978634848,30034037.237512402,30034037.237512402,29.125123949241132,7.892106124433628,25249.57056507408,87.99999999999999,30.259433951539712
1306893706.23,2.9927774,5.5582126,261.69,32.0,11.5,228.2,-52102.14,-1.0,178.70978425977006,30804714.984187312,30804714.984187312,29.104746360611504,8.002454308942694,25220.343979281868,86.6,30.33283290167094
1306893706.65,2.9920679,5.5577198,273.41,35.1,11.5,229.1,-52160.33,-1.0,186.2034655935233,30556253.62810487,30556253.62810487,29.89843502495111,8.01207473133631,25107.03139225708,87.9,30.409362866675316
1306893707.07,2.9913461,5.5572343,285.2,37.9,11.5,230.0,-52217.77,-1.0,186.60341488088739,31972968.302925467,31972968.302925467,30.348011017733825,8.215727021237639,25106.890636150834,88.50000000000001,30.48872529012239
1306893707.49,2.9906134,5.5567584,297.03,40.4,11.5,231.1,-52274.2,-1.0,186.40712417819992,32685095.810188547,32685095.810188547,29.033801448065784,7.9065368699451275,25122.166745252925,88.10000000000001,30.570820653202
1306893707.91,2.9898498,5.5562805,309.19,42.8,11.5,232.2,-52331.0,-1.0,191.2677730136784,33232345.99636547,33232345.99636547,29.233342218528776,7.974485267987331,25243.61808203371,87.8,30.655610679448724
1306893708.33,2.9890553,5.5558033,321.67,45.1,11.5,233.4,-52387.89,-1.0,195.66875317658986,34957802.78451762,34957802.78451762,27.163184958455357,8.235042172436549,24672.41035596217,84.0,30.74299585005239
1306893708.75,2.9882443,5.5553369,334.23,47.1,11.5,234.7,-52443.63,-1.0,196.32110743155656,36672057.201957844,36672057.201957844,27.455755896058523,8.231563768580973,24768.563245042296,85.0,30.832279533341982
1306893709.17,2.9874047,5.5548762,347.04,49.1,11.5,236.0,-52498.9,-1.0,199.77812126511972,37973945.607817225,37973945.607817225,24.54184644281162,8.163949030939385,24693.00265345706,87.30000000000001,30.923186138766305
1306893709.59,2.9865355,5.5544225,360.12,50.9,11.5,237.4,-52553.52,-1.0,203.25547739271693,40520898.405782096,40520898.405782096,21.778020541398103,7.897371995071629,24979.25636515744,86.80000000000001,31.015746287497713
1306893710.01,2.9856443,5.5539818,373.32,52.6,11.5,238.9,-52606.81,-1.0,204.69696936723088,44112405.47511659,44112405.47511659,23.424070631575038,7.829284194007973,25628.748556419207,87.3,31.109783907795176
1306893710.43,2.9847422,5.5535604,386.5,54.2,11.5,240.4,-52658.01,-1.0,203.62295356904065,46420991.39850807,46420991.39850807,23.045938375542995,7.602267836349652,24819.81310002602,85.1,31.205329620831048
1306893710.85,2.9837984,5.5531456,400.08,55.7,11.5,242.1,-52708.67,-1.0,209.46905626906639,49069812.692156486,49069812.692156486,21.817707287659857,7.489555629299722,24301.96631524318,83.8,31.302299218381354
1306893711.27,2.9828325,5.5527482,413.79,57.1,11.5,243.7,-52757.51,-1.0,210.86475934505424,52613121.89556603,52613121.89556603,21.277715554527283,7.206347114993317,24376.79052810253,85.80000000000001,31.400738632204625
1306893711.69,2.9818305,5.5523643,427.82,58.4,11.5,245.5,-52805.02,-1.0,215.25718338464753,55440912.43824125,55440912.43824125,20.639720608724808,7.371920344732926,24184.68639838834,87.20000000000002,31.500862210507336
1306893712.11,2.9808063,5.5520013,441.97,59.6,11.5,247.3,-52850.33,-1.0,216.5060129818716,59426324.81311773,59426324.81311773,20.764936871746887,7.291134111147419,24511.68214070609,90.69999999999999,31.602509192134637
1306893712.53,2.9797607,5.5516606,456.24,60.8,11.5,249.2,-52893.25,-1.0,217.78004359023657,64731578.631119855,64731578.631119855,21.302271606950793,7.317904503998159,24721.50197847145,94.5,31.70552647122475
1306893712.95,2.9786945,5.5513439,470.62,62.0,12.2,251.2,-52933.6,-1.0,218.90975963162117,69844145.79653892,69844145.79653892,23.00418785826776,7.3009771624405015,25185.726675446098,93.5,31.809937013656942
1306893713.37,2.9775714,5.5510434,485.59,63.4,12.2,253.4,-52972.43,-1.0,227.532372727171,74553441.22090068,74553441.22090068,25.14260132111407,7.239312737090746,25747.379160804125,91.00000000000001,31.916001099396226
1306893713.79,2.9764687,5.550781,500.14,64.6,12.2,255.4,-53006.93,-1.0,225.99288088861633,81268213.99326412,81268213.99326412,25.791970033380316,7.308359531298808,25235.562757841763,93.60000000000002,32.023190513219504
1306893714.21,2.97531,5.5505404,515.29,65.8,12.2,257.6,-53039.29,-1.0,234.5049605042386,85305516.85463195,85305516.85463195,22.918170181922296,7.3558377375686765,24928.030328829696,95.00000000000001,32.131872709195
1306893714.63,2.9741423,5.5503343,530.42,67.0,12.2,260.0,-53067.85,-1.0,233.57301836202592,91305438.85425885,91305438.85425885,22.612187937141677,7.58805744453083,25715.9056011695,97.60000000000001,32.24204768732273
1306893715.05,2.9729363,5.5501601,545.94,68.1,12.2,262.5,-53093.04,-1.0,238.77808847040933,97925281.15355675,97925281.15355675,22.727574089885834,7.745930622191832,25892.44801887012,97.10000000000001,32.353707792309606
1306893715.47,2.9717398,5.5500264,561.25,69.1,12.6,265.0,-53113.7,-1.0,234.93190912934577,104160299.50597313,104160299.50597313,21.30104259745525,7.711417677060559,25755.108720157674,95.0,32.46659274419062
1306893715.89,2.9705119,5.5499305,576.9,70.1,12.7,267.6,-53130.3,-1.0,239.40627910588952,109557090.71956868,109557090.71956868,22.86734244081494,7.537470312949817,25641.2012302898,95.3,32.58071785355195
1306893716.31,2.9692815,5.5498771,592.56,69.8,12.7,270.4,-53142.2,-1.0,238.83451569246915,115740694.93568766,115740694.93568766,22.965683670352917,7.401964740292725,25400.469147302236,95.5,32.69599891216963
1306893716.73,2.9680278,5.5498667,608.57,70.9,12.8,273.2,-53149.43,-1.0,242.76699635051776,119072488.36521345,119072488.36521345,22.638129784793385,7.016361859990055,25307.81355173986,95.3,32.812611991784685
1306893717.15,2.9667658,5.5499013,624.74,71.8,12.9,276.0,-53151.69,-1.0,244.3050614382882,121565212.95929751,121565212.95929751,20.27878051803709,6.902568875665483,24729.731067487784,96.9,32.93059536886254
1306893717.58,2.9654719,5.549986,641.41,72.8,13.0,279.1,-53148.55,-1.0,245.37300158580595,125524557.33703136,125524557.33703136,20.072930312947722,7.219230800199926,24623.780556946407,96.9,33.04988014576543
1306893718.0,2.9642017,5.5501199,657.91,73.6,13.0,282.3,-53139.82,-1.0,247.93323793131668,126749277.26977965,126749277.26977965,22.212922729141194,7.0596768528819585,24649.54422274511,94.40000000000002,33.17065770482055
1306893718.42,2.9629238,5.5503088,674.72,74.4,13.3,285.5,-53125.02,-1.0,251.79683497024502,129160957.424517,129160957.424517,24.44052615275953,7.228378093245656,24660.838931782415,91.70000000000002,33.29270604252834
1306893718.84,2.961665,5.5505523,691.54,75.6,13.4,288.9,-53104.07,-1.0,251.464953943494,130627231.83234602,130627231.83234602,26.723371476138475,7.099805666056497,24116.7224950656,92.1,33.41604812476806
1306893719.26,2.9604432,5.5508489,708.18,76.3,13.6,292.6,-53077.04,-1.0,248.52843449057767,130693924.30263638,130693924.30263638,26.62112115743939,6.884321258057078,24399.049890788076,92.89999999999999,33.54024759983367
1306893719.68,2.9592189,5.5512128,725.3,76.9,13.8,296.4,-53042.53,-1.0,255.12106322495737,126040854.7843425,126040854.7843425,27.00992943625231,7.003516422062313,24399.735050728053,94.9,33.665832682948285
1306893720.1,2.9580434,5.5516335,742.28,77.5,13.8,300.4,-53001.48,-1.0,252.6422393751132,122142492.59947868,122142492.59947868,26.667490606552178,7.233404765182865,24179.70080275771,93.0,33.792435920043644
1306893720.52,2.9568969,5.5521214,759.54,78.0,14.1,304.5,-52952.82,-1.0,256.07029601774775,113041885.92364359,113041885.92364359,26.082668650504083,7.30182818118743,24278.177509166857,90.7,33.92026400403315
1306893720.94,2.9558227,5.5526606,776.53,78.4,14.2,308.8,-52898.12,-1.0,251.64469908477236,103096637.14647707,103096637.14647707,25.375021956364936,7.298026606710066,24726.67985569252,89.8,34.048842306745314
1306893721.36,2.9547806,5.5532753,794.03,78.8,14.2,313.2,-52834.87,-1.0,258.74715133161703,91945556.2736468,91945556.2736468,25.941526904218296,7.41177829231904,24951.151532435324,88.0,34.17843876343822
1306893721.78,2.9538156,5.553945,811.46,79.1,14.2,317.7,-52765.13,-1.0,257.26275060338133,80755218.0949363,80755218.0949363,26.6984915934388,7.115490974660652,24722.239130457143,87.4,34.308617022405855
1306893722.2,2.9529165,5.5546817,829.2,79.3,14.2,322.4,-52687.64,-1.0,261.2105320949579,68144016.74358635,68144016.74358635,26.367344612574513,7.396065934931857,24484.55564166022,89.60000000000001,34.439744537716436
1306893722.62,2.952113,5.5554644,846.83,79.3,14.3,327.1,-52604.57,-1.0,259.14142862661,57678528.818246946,57678528.818246946,25.83289651543749,7.104458504198946,24294.049565596753,92.3,34.57149978706027
1306893723.04,2.9514027,5.5562948,864.53,79.3,14.5,331.8,-52515.76,-1.0,259.41716652967943,47824256.7820214,47824256.7820214,23.45687027492591,7.288551942457769,24322.13301903536,90.1,34.703928702195874
1306893723.46,2.9507927,5.5571698,882.44,75.8,14.5,336.7,-52421.5,-1.0,260.3828258295215,38827510.01711953,38827510.01711953,22.08416628140294,7.229599721325398,24372.233900636078,90.4,34.8373298395537
1306893723.88,2.9502808,5.5580861,901.09,69.8,13.9,340.9,-52322.19,-1.0,262.72417628705443,33044659.168730687,33044659.168730687,21.42898408753464,7.4085232103252645,24949.150136691547,87.4,34.97190223675406
1306893724.3,2.9498528,5.5590322,920.83,67.8,13.9,344.3,-52219.16,-1.0,264.95605651297024,31285588.272188272,31285588.272188272,20.965098782149916,7.318730769731979,25160.58204225994,89.7,35.108587494846795
1306893724.72,2.9495023,5.5599954,941.54,66.9,14.1,347.5,-52113.85,-1.0,265.46104198730944,32696459.73426931,32696459.73426931,23.506426748050444,7.568300470758288,24693.485824594045,90.3,35.24791382905502
1306893725.14,2.9492191,5.5609954,963.72,65.0,14.4,350.4,-52004.13,-1.0,272.4616378952928,37982512.25449848,37982512.25449848,23.67449364714483,7.577647501248925,24123.349297496192,88.5,35.391213260376105
1306893725.56,2.9490093,5.561996,986.71,63.9,14.6,353.2,-51893.99,-1.0,270.52186112624696,43921321.65861262,43921321.65861262,23.86528022558357,7.533996860807129,24363.35304547692,88.9,35.538715447602705
1306893725.98,2.948866,5.5630011,1010.63,63.4,14.9,355.8,-51783.03,-1.0,270.4637331128941,54262153.88044843,54262153.88044843,23.812814960804584,7.696456923736172,24437.35325915265,90.6,35.691185920043644
1306893726.4,2.9487857,5.5640033,1035.32,59.1,15.2,358.3,-51672.09,-1.0,269.07146249357726,67301467.62777068,67301467.62777068,22.150310801348258,7.714733873805412,24655.396138866818,89.4,35.848976821181004
1306893726.82,2.948757,5.5650371,1061.69,48.2,13.5,359.9,-51557.38,-1.0,277.7062731506718,82439433.63681434,82439433.63681434,22.301137032500993,7.743632807983669,24435.82884699725,86.40000000000002,36.01345844847759
1306893727.25,2.9487459,5.5660907,1088.04,36.6,11.9,359.9,-51440.41,-1.0,276.0241514943138,95990569.57187556,95990569.57187556,22.9484723521869,7.6573240445172654,24771.975670932832,88.1,36.18456190429561
1306893727.67,2.9487322,5.5671493,1112.6,29.1,10.7,359.9,-51322.87,-1.0,283.12559532916407,109186940.52162471,109186940.52162471,24.472609504683557,7.830345812456522,24750.80094079239,85.9,36.3607561300174
1306893728.09,2.9487134,5.5682134,1135.03,23.5,9.8,359.8,-51204.76,-1.0,283.5375394400476,116592228.1491887,116592228.1491887,25.580456700243946,7.696361373233256,24754.040110665468,87.80000000000001,36.53984405652659
1306893728.51,2.9486907,5.5692747,1155.22,18.3,8.9,359.7,-51086.98,-1.0,281.86385446194777,121512038.88244554,121512038.88244554,24.779163808140613,7.684261730500902,25279.96099744356,84.20000000000002,36.71927647122475
1306893728.93,2.9486645,5.570379,1174.18,14.0,8.1,359.7,-50964.43,-1.0,292.66599463471675,127999514.94202642,127999514.94202642,24.116676094902594,7.3765224266772655,25248.769256968964,82.4,36.89736920963245
1306893729.36,2.9486367,5.5714876,1191.34,10.3,7.4,359.7,-50841.41,-1.0,286.2736770944639,130134860.92958805,130134860.92958805,26.596884714575893,7.632425256020323,25206.50879830442,82.2,37.07161899090978
1306893729.78,2.9486079,5.5726078,1207.05,6.9,6.9,359.7,-50717.11,-1.0,295.75288887654847,136455649.47061485,136455649.47061485,26.439324861844128,7.554330471192895,24901.12223184789,84.8,37.24029571881879
1306893730.2,2.9485788,5.5737259,1221.34,3.7,6.4,359.8,-50593.06,-1.0,294.7552720562001,141648570.53122488,141648570.53122488,26.604541701423805,7.644552746168118,25091.93709781453,86.3,37.40160039948371
1306893730.62,2.948549,5.5748572,1234.6,0.8,6.0,359.8,-50467.52,-1.0,298.0293993936281,147227393.21851727,147227393.21851727,26.027227851829892,7.704801660233736,24834.577894817023,85.89999999999999,37.554155080148625
1306893731.04,2.9485186,5.5759934,1246.87,-2.0,5.6,359.8,-50341.45,-1.0,299.0604297343197,152277570.56869859,152277570.56869859,25.00897474236191,7.930610216250597,25698.786115252806,88.19999999999999,37.69591579755895
1306893731.46,2.9484862,5.5771616,1258.57,-4.7,5.3,359.7,-50211.84,-1.0,307.36834676415793,159152702.6876324,159152702.6876324,26.26666878040853,7.984400075193399,25347.38240944212,89.0,37.826461510594825
1306893731.88,2.9484531,5.5783064,1269.27,-7.1,5.0,359.7,-50084.83,-1.0,300.98977550084425,162086139.98743618,162086139.98743618,24.690854731099755,7.842238913651245,25193.55003222757,88.9,37.946396987410225
1306893732.3,2.9484166,5.5794912,1279.67,-9.3,4.8,359.6,-49953.39,-1.0,311.5220742158198,170130418.63463545,170130418.63463545,23.949177444555282,8.020062246018975,24576.275549127924,88.30000000000001,38.057123146640315
1306893732.72,2.9483778,5.58066,1289.36,-11.3,4.6,359.5,-49823.75,-1.0,307.14875372757115,175298822.0993174,175298822.0993174,23.80916067848133,8.1948450324363,23985.764509267534,89.5,38.159811248127625
1306893733.14,2.9483345,5.5818602,1298.83,-13.1,4.4,359.4,-49690.63,-1.0,315.46125556563624,179926696.09061116,179926696.09061116,22.666491908930116,8.273365885037538,24052.63204383206,90.50000000000001,38.255234476474094
1306893733.56,2.9482869,5.5830607,1307.88,-14.6,4.4,359.3,-49557.51,-1.0,315.4678269618173,186766755.55228016,186766755.55228016,22.594662816511885,8.350584137121972,24216.202577581735,90.20000000000002,38.344449262125885
1306893733.99,2.9482339,5.5842753,1316.67,-16.0,4.1,359.1,-49422.84,-1.0,311.7185302903209,190911999.5322643,190911999.5322643,23.306186044743498,8.542110818377274,23840.50997718208,88.0,38.42836658496053
1306893734.41,2.9481748,5.5855011,1325.23,-17.0,4.0,358.9,-49286.96,-1.0,322.1670028513086,198140438.09422594,198140438.09422594,21.18798705107509,8.310855707913316,24165.36389529601,85.4,38.50789742485554
1306893734.83,2.9481098,5.5867261,1333.54,-17.9,3.9,358.7,-49151.19,-1.0,321.99056226824706,202261129.99613777,202261129.99613777,22.79898606427066,8.068646488369989,24300.39260847545,86.20000000000002,38.583638894671815
1306893735.25,2.9480383,5.5879529,1341.63,-18.6,3.9,358.5,-49015.26,-1.0,322.4743054223167,207598604.38919154,207598604.38919154,22.75389865052866,7.937041222969346,23738.273251846,85.10000000000001,38.65618045197715
1306893735.67,2.9479587,5.5892017,1349.69,-19.1,3.9,358.3,-48876.91,-1.0,328.3921484625388,212662307.1228835,212662307.1228835,23.498944861046297,7.8338100558446175,23804.812868566114,84.00000000000001,38.72593548259833
1306893736.09,2.9478733,5.5904311,1357.47,-19.4,3.9,358.1,-48740.75,-1.0,323.2700619303729,216425937.3527461,216425937.3527461,24.666445415040084,7.989327549494138,23334.59442116174,87.2,38.7934551676377
1306893736.51,2.9477796,5.5916762,1365.22,-19.6,3.7,357.9,-48602.9,-1.0,327.4724237301732,221036680.41001648,221036680.41001648,25.79530325020545,7.903967270783086,23718.644622961638,85.89999999999999,38.85894620000865
1306893736.93,2.947676,5.5929518,1373.06,-19.6,3.7,357.6,-48461.7,-1.0,335.6802348961684,229021709.44270515,229021709.44270515,25.34213725497966,7.66399899688334,23948.51116880478,86.4,38.923021003158254
1306893737.35,2.9475671,5.5942008,1380.65,-19.5,3.7,357.4,-48323.48,-1.0,328.6996985462678,230632592.25982377,230632592.25982377,25.829712715983206,7.845584620296808,24035.066414506626,87.30000000000001,38.98565661120725
1306893737.77,2.947447,5.595489,1388.41,-19.3,3.6,357.1,-48180.95,-1.0,339.2295849863434,237372540.13513485,237372540.13513485,24.20512975983106,7.864816924445774,24632.07742648952,89.9,39.047304686447845
1306893738.19,2.9473223,5.5967468,1395.93,-19.1,3.6,356.9,-48041.83,-1.0,331.224762491714,241211187.97112802,241211187.97112802,24.47183973640616,7.819965592189956,25197.06609873776,90.60000000000001,39.10798053946621
1306893738.61,2.947187,5.5980345,1403.59,-18.8,3.6,356.7,-47899.44,-1.0,339.2769670170582,243940617.50121653,243940617.50121653,24.787295747390587,7.930071375557516,25141.04292446031,92.60000000000001,39.167967416106634
1306893739.03,2.9470434,5.5993308,1411.28,-18.4,3.6,356.5,-47756.14,-1.0,341.6749687019774,248409135.46180853,248409135.46180853,25.647353989422847,7.901121137602247,25203.80098152954,90.40000000000002,39.22747966457557
1306893739.45,2.9468928,5.6006231,1418.92,-18.0,3.6,356.2,-47613.31,-1.0,340.75373321318847,252161293.51434797,252161293.51434797,26.366820868018213,7.767192431570627,25658.660276482802,91.50000000000001,39.286647424855545
1306893739.87,2.9467364,5.6019049,1426.49,-17.5,3.6,356.0,-47471.68,-1.0,338.05904470069396,255534642.9961707,255534642.9961707,23.77718920773962,7.7776676027576235,26117.664423765236,89.00000000000001,39.34544007577418
