flight id:201
flight code:MiG-23MLD
origin:RU
date:2011-06-01
from:gudauta
to:gelendzhik
motor(s):1
mass aircraft:10550.096328
mass fuel:10550.096328
lift coef:1.9060340730520209
drag coef:0.012773573396515615

timestamp,longitude,latitude,altitude,roll,pitch,u,v,heading,air_speed,engine_0,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893635.69,10.028976,2.627254,467.47,-1.0,9.7,903322.19,-319241.44,-1.0,84.32541352907907,5894430.466913872,25.123440689119676,7.124102731070163,24153.655235904233,93.10000000000001,30.03987705683528
1306893636.11,10.0287296,2.627504,468.04,-1.0,9.9,903297.63,-319216.53,-1.0,84.96277016275575,6098441.403635862,24.867643692562915,7.303242822857667,23536.831130296872,91.5,30.04084162376441
1306893636.53,10.0284782,2.627759,468.91,-1.0,10.0,903272.63,-319191.13,-1.0,86.54461597707925,6492927.412389801,25.847203815458858,7.1227795191849,24078.704223542685,90.5,30.04240330355444
1306893637.37,10.0279595,2.6282848,471.69,-1.0,10.2,903221.06,-319138.75,-1.0,89.23063387927152,6838237.174620754,26.725311165548607,6.984392460118825,23539.46264199031,89.99999999999999,30.046054878357587
1306893639.05,10.0268766,2.629379,481.4,-1.0,10.1,903113.38,-319029.75,-1.0,93.03573487646801,7193281.278374833,25.089376502389957,6.789301240106559,23572.847979447906,88.7,30.057109121577188
1306893639.47,10.0265901,2.6296675,484.72,0.1,10.1,903084.94,-319001.03,-1.0,98.20139950444249,7627569.689514187,24.831984218464154,7.0945278567018395,23426.87551454429,86.2,30.070681956222856
1306893640.31,10.0260084,2.6302519,492.29,0.1,10.0,903027.13,-318942.88,-1.0,96.83118965861952,8219728.51706497,22.8456021177616,7.396637847610669,23492.378762031924,85.2,30.090034537150245
1306893641.99,10.0247649,2.6314939,511.69,0.3,10.0,902903.75,-318819.38,-1.0,103.3590249714664,8978376.137600914,22.57413503756861,7.130675828791612,23120.69370506833,83.39999999999999,30.124238386669056
1306893642.83,10.0241069,2.6321468,523.41,0.3,9.8,902838.56,-318754.47,-1.0,109.21996048977077,9957337.251597725,21.519955982630634,7.316080601807905,23770.759092262648,83.99999999999999,30.16738361851507
1306893643.25,10.0237683,2.6324818,529.77,0.5,9.8,902805.0,-318721.19,-1.0,112.37057488040513,11316465.871683314,22.44372523215732,7.427243962062665,24250.262247692262,86.20000000000002,30.215313408541316
1306893643.67,10.0234201,2.6328254,536.49,0.6,9.8,902770.5,-318687.06,-1.0,115.47666413476493,12904194.161622144,24.23484989672667,7.523738215858652,24487.835022568714,88.20000000000002,30.268150241437205
1306893644.51,10.022711,2.633523,550.67,0.6,9.6,902700.31,-318617.81,-1.0,117.42301505029391,14650897.591617707,25.24455662161224,7.30795838070401,24853.729450817205,89.39999999999999,30.33140592822636
1306893644.93,10.0223501,2.6338769,557.94,0.6,9.4,902664.63,-318582.69,-1.0,119.28871169662762,16478284.752566705,22.628209646846134,7.529800487131162,24568.756852822196,90.60000000000001,30.399561002592066
1306893645.35,10.0219783,2.6342407,565.27,0.6,9.1,902627.81,-318546.59,-1.0,122.84955836209575,18170680.556202732,24.218399549059754,7.5690807133722915,25102.89270180679,91.80000000000001,30.471199235312973
1306893645.77,10.0216024,2.6346078,572.42,1.1,8.9,902590.69,-318510.19,-1.0,123.78893058718735,19706981.857388232,26.02282626630216,7.577688975287053,25341.350362132307,93.60000000000001,30.540877713003265
1306893646.19,10.021216,2.6349845,579.41,1.2,8.7,902552.5,-318472.81,-1.0,127.16124520822011,21022428.174422827,25.75179603890177,7.490983609618064,25134.482383098053,95.60000000000001,30.61336568325698
1306893646.61,10.0208245,2.6353657,586.08,1.2,8.5,902513.81,-318435.03,-1.0,128.57305150134002,22273307.405516505,26.42585683235085,7.555234517819735,24900.690091334796,96.1,30.685164677132747
1306893647.03,10.0204277,2.6357516,592.39,1.5,8.5,902474.56,-318396.78,-1.0,130.19715396348138,23510230.61390561,25.59311409126174,7.694381866347511,24748.049175964603,94.9,30.74694289235584
1306893647.88,10.0196017,2.6365539,604.08,1.8,8.2,902393.0,-318317.22,-1.0,133.58930191987633,24659622.636662588,26.328597895610613,7.7153467331836065,24686.50932105857,93.9,30.808698141699672
1306893648.3,10.0191822,2.6369614,609.34,2.0,8.3,902351.56,-318276.84,-1.0,137.17124095493634,25846519.680648103,26.289091586102334,7.903980705466343,24477.602538646443,92.5,30.869611308803783
1306893648.72,10.0187555,2.6373759,614.39,2.1,8.4,902309.44,-318235.75,-1.0,139.4536893467657,27299004.705139626,24.662534170931917,7.98635902277461,24528.830249428065,91.5,30.929246041962138
1306893649.14,10.0183272,2.6377925,619.35,2.3,8.7,902267.13,-318194.44,-1.0,140.12058702010597,28700553.924276244,22.379822755704684,8.038873859085625,24318.699892352357,91.7,30.98182259489302
1306893649.56,10.0178845,2.6382244,624.53,2.4,8.9,902223.31,-318151.59,-1.0,145.27561077792402,30079222.90844043,24.56083810676649,8.087612218875488,24415.08905228825,89.7,31.032799191568444
1306893649.98,10.017441,2.6386585,629.89,2.5,9.2,902179.5,-318108.53,-1.0,145.63407624988338,31977374.603701293,23.428405804808342,8.026166252998587,23975.180949604706,91.6,31.08226769550545
1306893650.4,10.0169864,2.6391051,635.64,2.5,9.4,902134.5,-318064.19,-1.0,149.85123703452152,33518869.21503838,22.869249164560465,8.006878934343675,24123.235236864224,90.70000000000002,31.13066445841009
1306893650.82,10.0165304,2.6395546,641.71,2.5,9.5,902089.38,-318019.56,-1.0,150.60025565459054,35186695.185987644,22.710881109062996,8.084288920270206,24371.27994812014,90.5,31.178356934350596
1306893656.92,10.0101332,2.6467755,736.34,58.7,9.5,901441.69,-317291.47,-1.0,159.05809423414362,36799143.65338675,21.96168966601492,7.793151982866457,24906.008691822997,90.60000000000001,31.293385368296352
1306893657.13,10.0099638,2.6470468,737.85,59.0,9.5,901423.31,-317263.28,-1.0,158.40289531193292,38130335.160052896,22.27278575212045,7.644492824003165,25293.19276082581,92.2,31.404739261559698
1306893657.34,10.0098023,2.6473169,739.23,59.2,9.5,901405.56,-317235.13,-1.0,156.54378331799333,30993305.711055618,21.32645208318815,7.5824954385807155,24749.38388019767,92.10000000000001,31.508200547648933
1306893657.55,10.0096463,2.6475898,740.52,59.4,9.5,901388.25,-317206.63,-1.0,156.78072602257208,22915113.456652276,20.227987406979754,7.473590941786373,24903.66349705252,92.0,31.608622682382094
1306893657.76,10.0095006,2.6478576,741.69,59.5,9.5,901371.88,-317178.53,-1.0,152.77261194050374,14587103.040563388,20.079528626910104,7.408654878755821,24266.788931025592,94.4,31.706074563396967
1306893657.97,10.0093548,2.6481397,742.83,59.6,9.5,901355.25,-317148.84,-1.0,159.89102356129857,12853142.131955283,21.291943530619083,7.402197186015341,24438.11730521178,92.30000000000001,31.800602122452084
1306893658.18,10.009224,2.6484075,743.82,59.7,9.5,901340.13,-317120.59,-1.0,150.34050104816723,18267071.610331766,21.52284485312501,7.431702249756876,24061.924293702785,92.20000000000002,31.891922113703178
1306893658.39,10.0090922,2.6486935,744.81,59.7,9.5,901324.63,-317090.31,-1.0,159.67534511003535,28526402.264910173,20.205442949206322,7.564268455255102,24290.317311756447,88.60000000000002,31.979896741874654
1306893658.6,10.0089727,2.6489701,745.69,59.8,7.4,901310.31,-317060.94,-1.0,153.21100375966608,33300726.241677333,18.630813423264193,7.609585443881134,24529.067207699598,88.70000000000002,32.0641432423121
1306893658.81,10.0088607,2.6492476,746.51,59.9,7.4,901296.56,-317031.41,-1.0,152.66433985423566,38977971.56491609,18.891735363703642,7.318152235285548,24289.435219713418,88.60000000000001,32.14437071387815
1306893659.02,10.0087563,2.6495258,747.27,59.9,7.4,901283.5,-317001.66,-1.0,152.1858776968254,46405586.21644548,21.1866531663165,7.23745819697649,23936.38778994003,88.0,32.152737949223734
1306893659.23,10.0086575,2.6498112,748.0,60.0,7.5,901270.75,-316971.06,-1.0,155.26140459366889,47730468.40484246,23.129783922840566,7.332907979514035,24039.781577447233,87.5,32.16050807170842
1306893659.44,10.0085716,2.6500822,748.64,60.0,7.5,901259.31,-316941.91,-1.0,146.44964717068436,48828633.413214415,22.531713069804894,7.284871887216833,24515.61048554192,86.89999999999999,32.16771170250457
1306893659.65,10.0084902,2.6503641,749.27,60.0,7.5,901248.06,-316911.5,-1.0,151.6699795265461,54445133.57148506,24.285056371804632,7.061818790098618,24777.868731985196,87.6,32.174410083956886
1306893659.86,10.0084179,2.6506432,749.84,60.0,7.6,901237.69,-316881.31,-1.0,149.19950898748547,56238103.51018429,25.447890269379,7.078643537989925,25447.265295162917,88.1,32.18064914782391
1306893660.07,10.0083521,2.6509302,750.4,60.0,7.7,901227.63,-316850.16,-1.0,153.01249149188527,55904757.636301905,23.862296611356214,7.357090162354211,25251.573543952658,90.5,32.186444204691796
1306893660.28,10.0082961,2.6512113,750.91,60.1,7.7,901218.56,-316819.53,-1.0,149.17852734641681,58676294.540334865,21.492398477520187,7.138168108106184,25201.40864666158,90.00000000000001,32.191871807491445
1306893660.49,10.0082493,2.6514878,751.38,60.1,7.8,901210.31,-316789.28,-1.0,146.30579125354546,57014260.54263884,23.66346806978644,7.039961126421167,25559.045908419896,90.20000000000002,32.196901335050505
1306893660.7,10.00821,2.6517703,751.83,60.1,7.9,901202.56,-316758.31,-1.0,148.9598235804039,57993144.468830906,24.362913254923885,6.967377322185051,24864.199212465228,89.10000000000002,32.20160168500676
1306893660.91,10.0081804,2.6520426,752.24,60.1,8.0,901195.81,-316728.38,-1.0,142.97477817629772,59294211.45717929,26.10371384585266,6.977501519649641,25688.845007916705,87.9,32.205988167946394
1306893661.12,10.0081589,2.6523153,752.63,60.1,8.0,901189.75,-316698.28,-1.0,143.01830738292318,63659869.75783119,25.681539744579396,7.310188320385991,25536.34443825438,87.80000000000001,32.21009140504175
1306893661.33,10.0081455,2.652596,753.01,60.1,8.1,901184.19,-316667.19,-1.0,147.14771167810645,66331747.27846328,23.374015864038007,7.3249551657998895,24941.214109918146,86.7,32.21392670687903
1306893661.54,10.008141,2.6528676,753.37,60.1,8.2,901179.56,-316637.03,-1.0,141.99114901116283,67627816.38876316,24.422380658689352,7.267041988836475,24732.768150146876,85.70000000000002,32.21754766050982
1306893661.75,10.0081452,2.6531456,753.71,60.1,8.3,901175.5,-316606.03,-1.0,145.51399403840946,68701735.69288401,23.095363715201504,7.248559404063365,24050.791538899037,86.30000000000001,32.22094661064106
1306893661.96,10.0081577,2.6534116,754.03,60.1,8.4,901172.38,-316576.28,-1.0,139.01787593022462,67755684.83107264,23.40348794230378,6.98779888271772,23796.788928869475,85.2,32.224154178445076
1306893662.17,10.0081786,2.6536786,754.33,60.1,8.4,901169.94,-316546.31,-1.0,139.70717810236889,65654186.97868753,24.320736820561702,6.719193920904942,24261.871708748742,82.7,32.2271627086288
1306893662.38,10.008209,2.6539527,754.63,60.1,8.5,901168.13,-316515.47,-1.0,143.58077813680566,66785296.12176473,26.239097194225394,6.903533907482056,24269.71161189389,84.3,32.23001047765768
1306893662.59,10.0082467,2.6542146,754.91,60.1,8.6,901167.19,-316485.88,-1.0,137.3909557627919,66920270.73927176,25.92725395970512,6.889397022214573,24338.31752501659,87.3,32.23271279611787
1306893662.8,10.0082927,2.6544743,755.18,60.1,8.7,901166.94,-316456.44,-1.0,136.56377683838113,67808429.66355546,25.579086882364624,7.219669890525959,24734.02640548692,87.5,32.235277319302476
1306893663.01,10.0083482,2.6547381,755.45,60.1,8.8,901167.44,-316426.41,-1.0,139.33985833735068,70096729.43145701,25.155178290176096,7.532177191756681,24065.20028572304,89.5,32.23773466838384
1306893663.22,10.0084129,2.6550018,755.71,60.1,8.9,901168.69,-316396.31,-1.0,139.73149879186724,68493558.93475088,23.226248405284217,7.184182049322286,24581.590873992784,91.8,32.24009249865505
1306893663.43,10.0084848,2.6552579,755.95,60.1,9.0,901170.63,-316366.97,-1.0,136.2515246190526,67063830.532178506,25.647178106825177,7.377283397676337,24756.143675813524,95.30000000000001,32.24234315482303
1306893663.64,10.0085657,2.6555137,756.2,60.1,9.1,901173.38,-316337.53,-1.0,136.9894666186321,68373459.77596337,26.08892116274566,7.316951356931035,24340.32010794518,96.0,32.24450960276704
1306893663.85,10.0086518,2.6557582,756.42,60.1,9.2,901176.69,-316309.31,-1.0,131.45455618978679,64846939.144071594,26.20191573260079,7.348214093799541,25026.66947389939,95.70000000000002,32.24658418719398
1306893664.06,10.0087476,2.6560044,756.65,60.1,9.3,901180.81,-316280.78,-1.0,133.3810865478813,67280163.24975811,24.455684780589603,7.325967805851103,25145.180755569647,93.0,32.248589873983136
1306893664.27,10.0088527,2.656251,756.88,60.1,9.4,901185.69,-316252.09,-1.0,134.66293290029395,69548108.58060215,24.29756726003137,7.550831848866044,24674.830417322646,93.70000000000002,32.250541973720665
1306893664.48,10.0089642,2.6564907,757.1,60.1,9.5,901191.25,-316224.13,-1.0,131.79769973825384,67981690.38671902,23.182311450442132,7.293292643592866,24912.05511815538,95.49999999999999,32.252432831113495
1306893664.69,10.0090846,2.6567291,757.31,60.1,9.6,901197.56,-316196.16,-1.0,132.55713596101353,68928847.59184496,21.717785611048406,7.309073895695486,24184.173214404513,94.3,32.25427010145471
1306893664.9,10.009214,2.656966,757.53,60.1,9.7,901204.63,-316168.25,-1.0,133.09628550603807,67755919.75637066,21.59003830525666,7.247538659100541,23967.234449368072,94.8,32.256069095330474
1306893665.11,10.0093458,2.6571904,757.73,60.0,9.8,901212.06,-316141.75,-1.0,127.02768774830832,63837515.682876244,21.474989898074337,6.978097074615102,24081.129281938174,92.30000000000001,32.257814502154616
1306893665.32,10.009493,2.6574237,757.94,59.9,9.9,901220.69,-316114.03,-1.0,134.1979813097436,63453184.64621845,23.286452929458935,7.259542086412179,24050.63542513069,91.3,32.25952163251333
1306893665.53,10.0096405,2.6576423,758.14,59.7,9.9,901229.56,-316087.97,-1.0,127.01800984502638,61178986.77846806,22.014702888529694,7.288548324189112,24524.132360901116,88.3,32.26119814169967
1306893665.74,10.0097958,2.6578578,758.34,59.4,9.9,901239.13,-316062.16,-1.0,126.9980332096388,60328534.357631296,22.148306209866796,7.524500282455011,25247.476818677846,89.80000000000001,32.26283637442058
1306893665.95,10.0099577,2.6580693,758.53,59.2,9.9,901249.31,-316036.72,-1.0,126.38701082224861,61953478.214305654,21.537439350857422,7.707362158159455,24994.552032887284,90.20000000000002,32.26445164126223
1306893666.16,10.0101304,2.6582817,758.73,58.9,10.0,901260.38,-316011.03,-1.0,129.10423766558537,60628130.46786157,21.46607512641107,7.674515591705102,24588.21215556934,91.4,32.266043942224606
1306893666.37,10.0103065,2.6584861,758.91,58.7,10.0,901271.88,-315986.22,-1.0,126.10793481226058,58300600.778452806,21.70928743183616,7.61463496991496,24515.451164652586,91.10000000000001,32.267597966721546
1306893666.58,10.0104873,2.6586845,759.1,58.4,9.9,901283.81,-315962.0,-1.0,124.45364693831822,58169455.74897863,23.116534518082286,7.605147015064707,24049.19616884855,90.00000000000001,32.26912902533922
1306893666.79,10.0106781,2.6588829,759.28,58.1,9.9,901296.63,-315937.66,-1.0,126.88665832456468,55520037.12127858,25.124181795241903,7.8117414161966625,24193.35589347309,91.0,32.27063711807762
1306893667.0,10.0108725,2.6590747,759.45,57.8,9.9,901309.88,-315914.03,-1.0,124.89667836177499,51929272.16754857,26.269348538987245,7.665914369529624,24178.053364504827,89.0,32.27210693435059
1306893667.21,10.011083,2.6592718,759.63,57.6,9.8,901324.31,-315889.59,-1.0,131.04783766149134,51873859.03378789,24.812667020562372,7.562550046252005,24250.30533349719,87.89999999999999,32.273561440037376
1306893667.42,10.0112883,2.6594543,759.8,57.4,9.8,901338.56,-315866.88,-1.0,123.57333196325696,47241295.555968486,25.694381608136275,7.299832584572749,23918.421111465057,86.8,32.274985324551814
1306893667.63,10.0115006,2.6596343,759.97,57.2,9.7,901353.44,-315844.34,-1.0,124.52632078872628,45923590.274900466,26.98983060709348,7.013386723732215,23874.966812854414,86.9,32.276386243186984
1306893667.84,10.0117234,2.659814,760.14,57.1,9.7,901369.19,-315821.69,-1.0,127.29691134553711,44517433.863164574,27.185646237514838,6.664368511044651,23192.43100456405,87.70000000000002,32.27776419594289
1306893668.26,10.0121913,2.6601651,760.48,57.1,9.7,901402.75,-315777.13,-1.0,128.77059556862875,42678487.0590451,27.088775640910654,6.738707230730226,22562.66859676346,88.00000000000001,32.27925697809513
1306893668.68,10.0126724,2.6604932,760.81,57.1,9.5,901437.75,-315734.91,-1.0,126.56376837397123,40860308.89887653,26.349581034997247,6.9921261597914945,22555.96263857453,89.80000000000001,32.280849279057506
1306893669.1,10.0131866,2.6608121,761.16,56.9,9.5,901475.63,-315693.38,-1.0,129.87375671738826,39909170.769895054,25.52787047311704,7.090005046137004,22499.503330734762,90.90000000000002,32.28257172000239
1306893669.52,10.013716,2.6611099,761.5,57.0,9.5,901515.13,-315653.97,-1.0,128.9481443095351,37168133.65375599,25.959450902556462,7.39858478540704,23197.016196598895,89.60000000000001,32.28440899034359
1306893669.94,10.0142737,2.6613939,761.86,57.1,9.5,901557.19,-315615.78,-1.0,131.42746089647153,34708522.77438455,25.3162716376997,7.405321135234135,23510.908807969234,90.50000000000001,32.28638405596039
1306893670.36,10.0148408,2.6616542,762.22,57.2,9.5,901600.44,-315580.13,-1.0,129.68900364678748,33505306.34093711,25.73463457223987,7.514051878973863,24068.866923248734,94.30000000000003,32.28850457214587
1306893670.79,10.0154453,2.6619027,762.6,57.2,9.5,901646.94,-315545.31,-1.0,131.41964889595516,30482511.352951057,26.028764566808135,7.838715033410326,24060.028189072727,97.90000000000003,32.29077819419311
1306893671.21,10.0160539,2.6621252,762.97,57.3,9.5,901694.25,-315513.38,-1.0,132.3149861126283,29638022.988349598,24.449467153307836,8.110661817406148,24168.351322300212,98.3,32.29320492210212
1306893671.63,10.0166808,2.6623273,763.36,57.3,9.5,901743.38,-315483.47,-1.0,133.46644660557268,28801387.7366389,23.33729523898936,8.374724812654124,24481.064563304208,99.3,32.29580006645908
1306893672.05,10.017311,2.6625047,763.74,57.3,9.5,901793.19,-315456.28,-1.0,131.740893759867,27495793.257459506,22.621188541278848,8.545544443929847,24466.20687982351,97.19999999999999,32.29855597197089
1306893672.47,10.0179691,2.6626639,764.14,57.3,9.5,901845.56,-315430.81,-1.0,135.3972229238804,26668567.403518118,23.48247131560698,8.5011186753391,24799.646159070264,96.80000000000001,32.301357809241225
1306893672.89,10.0186245,2.6627974,764.53,57.3,9.5,901898.19,-315408.22,-1.0,133.23081148481657,26417392.56291105,23.717189579778598,8.505701103395818,24671.443974348444,94.20000000000002,32.3042055782701
1306893673.31,10.0193037,2.662911,764.95,39.7,8.3,901953.06,-315387.53,-1.0,136.61174007484018,27062886.078537155,24.077224229008642,8.503647090267771,24829.001658431625,95.2,32.30710693435059
1306893673.73,10.0199661,2.6630063,765.62,3.8,6.5,902006.81,-315369.09,-1.0,132.38121926596915,28435858.589612056,22.32136187569308,8.513993919982777,24804.961750192935,93.8,32.310260915103
1306893674.15,10.0206387,2.663101,766.54,-15.9,6.5,902061.5,-315350.63,-1.0,134.53760191341587,30716871.364096202,21.997333059026946,8.330672081008224,25120.306305211892,91.69999999999999,32.313843592268356
1306893674.57,10.0213227,2.6632016,767.58,-22.8,6.5,902116.94,-315331.34,-1.0,136.84449774436885,33800014.55673091,22.714078959437067,8.416945195619736,25162.360045613248,90.7,32.31794682936372
1306893674.99,10.0219995,2.6633081,768.64,-33.7,6.9,902171.75,-315311.5,-1.0,135.8340466914258,36950863.63717149,22.428947314689342,8.120516749116414,24845.50600559661,90.4,32.322570626389094
1306893675.41,10.0226628,2.6634227,769.66,-42.2,7.6,902225.31,-315290.91,-1.0,133.61291176033797,40614226.510125965,23.99406924739374,8.061899084652161,24581.312927567935,90.9,32.3276920174652
1306893675.83,10.0233239,2.6635506,770.66,-45.4,7.8,902278.44,-315268.88,-1.0,133.860857042581,44239824.72002451,23.03382557903049,7.874516319349233,24532.15642115292,91.30000000000001,32.333280381419705
1306893676.25,10.023972,2.6636913,771.6,-48.6,8.2,902330.31,-315245.56,-1.0,132.24361756075484,47236274.234213404,23.299272332170904,7.9481226370667715,25289.18208178461,92.20000000000002,32.33929744178717
1306893676.67,10.0246305,2.6638521,772.52,-51.7,8.7,902382.75,-315219.88,-1.0,135.77368458297536,49842385.73436689,23.69548292544267,7.99455809953351,25082.197047328216,91.50000000000001,32.34571257739521
1306893677.09,10.0252632,2.6640263,773.37,-53.2,8.9,902432.81,-315193.0,-1.0,131.94183320937458,51483388.726315014,25.725395884101395,7.750710491210364,25808.847581619484,94.50000000000001,32.352479856485324
1306893677.51,10.0258902,2.6642201,774.18,-54.1,8.9,902482.06,-315164.03,-1.0,132.6071702863585,51722562.06595155,25.059885379657974,7.609791281081078,25703.234939840306,93.4,32.35954569200589
1306893677.93,10.0264954,2.664429,774.94,-55.1,9.2,902529.31,-315133.63,-1.0,130.24678082692404,51619504.86985128,24.636711927353936,7.469494933205429,25247.453467758176,94.30000000000001,32.36668042516423
1306893678.35,10.0270975,2.6646604,775.66,-55.7,9.2,902575.88,-315100.75,-1.0,132.11600805684864,50764213.284546405,25.543933407672313,7.513483034060229,24584.33571115868,95.10000000000002,32.37366205246083
1306893678.77,10.0276823,2.66491,776.33,-56.0,9.2,902620.75,-315066.09,-1.0,131.29573514220542,49285029.75254271,25.289330453337676,7.353113245350862,24367.013507376727,93.40000000000002,32.38036043391315
1306893679.19,10.0282499,2.665178,776.96,-56.3,9.2,902663.88,-315029.53,-1.0,130.84212085080836,47766255.33762172,26.26330110430641,7.514087744407229,24517.69689042167,90.90000000000002,32.38672963776266
1306893679.61,10.0287953,2.6654621,777.55,-56.6,9.5,902704.94,-314991.47,-1.0,129.45349766823128,45901978.10806015,25.877373156090783,7.538344717931077,24864.34080404914,92.20000000000002,32.392769664009386
1306893680.25,10.0295862,2.6659269,778.37,-56.6,9.5,902763.63,-314930.41,-1.0,128.40561775079388,43684187.04374383,27.798650849396445,7.414598647025431,24639.95510140765,91.60000000000001,32.39867189498051
1306893680.67,10.0300872,2.6662584,778.88,-56.6,9.5,902800.19,-314887.59,-1.0,130.06530180995267,41348662.42808583,28.15907223320854,7.218059325139428,24532.994947340092,91.3,32.40424494834884
1306893681.09,10.0305601,2.6666023,779.37,-56.6,9.5,902834.19,-314843.72,-1.0,128.1145682653291,38448203.73039572,27.151389354106115,7.125480496470431,25307.926590509884,91.19999999999999,32.409488824114376
1306893681.51,10.0310144,2.6669654,779.83,-55.8,9.2,902866.38,-314797.94,-1.0,129.17992574766106,36070754.98095699,27.28501244779624,7.180964375284809,24828.686856932778,90.19999999999999,32.414434143449455
1306893681.94,10.0314515,2.6673472,780.27,-44.9,7.0,902896.88,-314750.28,-1.0,127.49914563766322,33295794.077446308,27.896660421119847,7.130351499096585,25263.47502951592,91.1,32.41909621694027
1306893682.36,10.0318617,2.6677286,780.6,-35.5,6.0,902925.06,-314703.0,-1.0,126.94622931956457,31015302.866816625,27.702623617713698,7.119886625961822,25521.10002071206,93.10000000000002,32.42342911282828
1306893682.79,10.0322755,2.6681311,780.84,-32.3,6.0,902953.25,-314653.31,-1.0,128.74904396951763,28919867.68991661,27.271291575137035,7.014328545745059,25799.565035756787,93.4,32.42739455464805
1306893683.21,10.0326645,2.6685249,781.01,-28.8,5.7,902979.5,-314604.88,-1.0,127.0448818391799,27244446.157695413,25.681689403000338,7.1605457874807374,25792.27577916749,93.40000000000002,32.43097723181341
1306893683.63,10.0330462,2.6689252,781.15,-24.7,5.7,903005.06,-314555.81,-1.0,127.61816505955717,26573529.155184343,25.250739004930868,7.1165643232901985,26381.326788760653,94.40000000000002,32.434184799617434
1306893684.05,10.0334234,2.6693332,781.29,-22.6,5.7,903030.06,-314505.94,-1.0,128.70752838335443,26878976.940860927,24.69725961194184,7.174215460416168,26804.363319319287,91.60000000000001,32.43704787923248
1306893684.47,10.0337896,2.6697408,781.44,-21.2,5.7,903054.19,-314456.25,-1.0,127.40725675461674,27599718.959258147,24.525479801954376,7.370244258405985,26502.750372180486,93.1,32.439398054210606
1306893684.89,10.0341429,2.6701447,781.63,-19.7,5.7,903077.31,-314407.13,-1.0,125.14713782945095,28831751.492962033,24.429800312207178,7.615773325181348,26544.481346243432,93.0,32.441503259809906
1306893685.31,10.0344992,2.6705622,781.87,-18.6,5.7,903100.44,-314356.47,-1.0,128.4861233948595,30680143.269682318,25.792455981093177,7.530567097846049,26144.491312041384,94.6,32.443417083082004
1306893685.74,10.0348507,2.6709843,782.15,-17.9,5.7,903123.13,-314305.31,-1.0,126.04550392444743,31461435.4561446,24.446884679384716,7.659383151079478,26325.159836091072,92.80000000000001,32.445193111078495
1306893686.16,10.0351954,2.6714081,782.46,-17.3,5.7,903145.19,-314254.09,-1.0,128.67766347748162,32892484.522954196,23.995083926554233,7.508890339592334,26247.0185437858,92.10000000000001,32.446869620264856
1306893686.58,10.0355318,2.6718313,782.81,-16.8,5.7,903166.56,-314203.0,-1.0,127.75461360357265,33690830.44966918,25.81136025090901,7.396234077756037,26579.530336801236,91.70000000000002,32.44856144003738
1306893687.0,10.0358586,2.6722516,783.18,-16.5,5.7,903187.25,-314152.38,-1.0,126.10483359868812,33771008.59028775,24.35335204707244,7.706054943248161,27009.231890552608,90.9,32.45035277862006
